id,informacion_id,anio,codigo,petroleo,carbon,gas,nuclear,hidraulica,solar,eolica,otras_renovables
2011,2011,2001.0,LAO,0.35,0.0,0.0,0.0,3.3,0.0,0.0,0.0
2012,2012,2002.0,LAO,0.34,0.0,0.0,0.0,3.21,0.0,0.0,0.0
2013,2013,2003.0,LAO,0.3,0.0,0.0,0.0,2.83,0.0,0.0,0.0
2014,2014,2004.0,LAO,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0
2015,2015,2005.0,LAO,0.0,0.0,0.0,0.0,3.51,0.0,0.0,0.0
2016,2016,2006.0,LAO,0.0,0.0,0.0,0.0,3.6,0.0,0.0,0.0
2017,2017,2007.0,LAO,0.0,0.0,0.0,0.0,3.37,0.0,0.0,0.0
2018,2018,2008.0,LAO,0.0,0.0,0.0,0.0,3.72,0.0,0.0,0.0
2019,2019,2009.0,LAO,0.0,0.0,0.0,0.0,3.37,0.0,0.0,0.0
2020,2020,2010.0,LAO,0.0,0.0,0.0,0.0,8.36,0.0,0.0,0.0
2021,2021,2011.0,LAO,0.0,0.0,0.0,0.0,12.84,0.0,0.0,0.0
2022,2022,2012.0,LAO,0.0,0.0,0.0,0.0,12.93,0.0,0.0,0.0
2023,2023,2013.0,LAO,0.0,0.0,0.0,0.0,15.35,0.0,0.0,0.01
2024,2024,2014.0,LAO,0.0,0.0,0.0,0.0,15.12,0.0,0.0,0.01
2025,2025,2015.0,LAO,0.0,2.06,0.0,0.0,13.9,0.0,0.0,0.07
2026,2026,2016.0,LAO,0.0,7.33,0.0,0.0,17.53,0.0,0.0,0.16
2027,2027,2017.0,LAO,0.0,10.08,0.0,0.0,19.9,0.01,0.0,0.21
2028,2028,2018.0,LAO,0.0,10.74,0.0,0.0,22.1,0.02,0.0,0.6
2029,2029,2019.0,LAO,0.0,10.2,0.0,0.0,19.33,0.04,0.0,0.57
2030,2030,2020.0,LAO,0.0,10.16,0.0,0.0,19.2,0.04,0.0,0.57
2031,2031,2000.0,LBN,4.8,0.0,3.95,0.0,0.44,0.0,0.0,0.0
2032,2032,2001.0,LBN,5.07,0.0,4.17,0.0,0.33,0.0,0.0,0.0
2033,2033,2002.0,LBN,5.69,0.0,4.69,0.0,0.67,0.0,0.0,0.0
2034,2034,2003.0,LBN,5.83,0.0,4.8,0.0,1.35,0.0,0.0,0.0
2035,2035,2004.0,LBN,5.86,0.0,4.82,0.0,1.11,0.0,0.0,0.0
2036,2036,2005.0,LBN,5.87,0.0,4.83,0.0,1.04,0.0,0.0,0.0
2037,2037,2006.0,LBN,5.63,0.0,4.63,0.0,0.69,0.0,0.0,0.0
2038,2038,2007.0,LBN,5.92,0.0,4.87,0.0,0.58,0.0,0.0,0.0
2039,2039,2008.0,LBN,6.7,0.0,5.51,0.0,0.37,0.0,0.0,0.0
2040,2040,2009.0,LBN,6.78,0.0,5.58,0.0,0.62,0.0,0.0,0.0
2041,2041,2010.0,LBN,7.67,0.0,6.31,0.0,0.83,0.0,0.0,0.0
2042,2042,2011.0,LBN,7.99,0.0,6.58,0.0,0.8,0.0,0.0,0.0
2043,2043,2012.0,LBN,7.97,0.0,6.56,0.0,1.0,0.0,0.0,0.01
2044,2044,2013.0,LBN,7.56,0.0,8.92,0.0,1.26,0.0,0.0,0.01
2045,2045,2014.0,LBN,7.65,0.0,9.03,0.0,0.19,0.01,0.01,0.01
2046,2046,2015.0,LBN,7.82,0.0,9.22,0.0,0.47,0.02,0.01,0.01
2047,2047,2016.0,LBN,8.15,0.0,9.62,0.0,0.38,0.04,0.01,0.06
2048,2048,2017.0,LBN,8.04,0.0,11.41,0.0,0.41,0.06,0.01,0.06
2049,2049,2018.0,LBN,8.06,0.0,11.44,0.0,0.34,0.09,0.01,0.06
2050,2050,2019.0,LBN,7.94,0.0,11.27,0.0,0.66,0.09,0.01,0.06
2051,2051,2020.0,LBN,7.54,0.0,10.71,0.0,0.97,0.09,0.01,0.06
2052,2052,2000.0,LBR,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2053,2053,2001.0,LBR,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2054,2054,2002.0,LBR,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2055,2055,2003.0,LBR,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2056,2056,2004.0,LBR,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2057,2057,2005.0,LBR,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2058,2058,2006.0,LBR,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2059,2059,2007.0,LBR,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2060,2060,2008.0,LBR,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2061,2061,2009.0,LBR,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2062,2062,2010.0,LBR,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2063,2063,2011.0,LBR,0.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2064,2064,2012.0,LBR,0.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2065,2065,2013.0,LBR,0.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2066,2066,2014.0,LBR,0.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2067,2067,2015.0,LBR,0.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2068,2068,2016.0,LBR,0.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2069,2069,2017.0,LBR,0.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2070,2070,2018.0,LBR,0.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2071,2071,2019.0,LBR,0.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2072,2072,2020.0,LBR,0.36,0.0,0.0,0.0,0.53,0.0,0.0,0.0
2073,2073,2000.0,LBY,0.96,0.0,13.6,0.0,0.0,0.0,0.0,0.0
2074,2074,2001.0,LBY,1.0,0.0,14.14,0.0,0.0,0.0,0.0,0.0
2075,2075,2002.0,LBY,1.09,0.0,15.39,0.0,0.0,0.0,0.0,0.0
2076,2076,2003.0,LBY,1.18,0.0,16.63,0.0,0.0,0.0,0.0,0.0
2077,2077,2004.0,LBY,1.26,0.0,17.73,0.0,0.0,0.0,0.0,0.0
2078,2078,2005.0,LBY,1.32,0.0,19.99,0.0,0.0,0.0,0.0,0.0
2079,2079,2006.0,LBY,1.36,0.0,21.91,0.0,0.0,0.0,0.0,0.0
2080,2080,2007.0,LBY,1.44,0.0,23.22,0.0,0.0,0.0,0.0,0.0
2081,2081,2008.0,LBY,1.69,0.0,27.19,0.0,0.0,0.0,0.0,0.0
2082,2082,2009.0,LBY,1.48,0.0,27.7,0.0,0.0,0.0,0.0,0.0
2083,2083,2010.0,LBY,1.2,0.0,29.4,0.0,0.0,0.01,0.0,0.0
2084,2084,2011.0,LBY,0.96,0.0,23.48,0.0,0.0,0.01,0.0,0.0
2085,2085,2012.0,LBY,1.2,0.0,31.01,0.0,0.0,0.01,0.0,0.0
2086,2086,2013.0,LBY,1.28,0.0,34.35,0.0,0.0,0.01,0.0,0.0
2087,2087,2014.0,LBY,1.23,0.0,34.23,0.0,0.0,0.01,0.0,0.0
2088,2088,2015.0,LBY,1.22,0.0,34.03,0.0,0.0,0.01,0.0,0.0
2089,2089,2016.0,LBY,0.97,0.0,28.56,0.0,0.0,0.01,0.0,0.0
2090,2090,2017.0,LBY,1.0,0.0,30.28,0.0,0.0,0.01,0.0,0.0
2091,2091,2018.0,LBY,1.03,0.0,31.08,0.0,0.0,0.01,0.0,0.0
2092,2092,2019.0,LBY,1.01,0.0,30.67,0.0,0.0,0.01,0.0,0.0
2093,2093,2020.0,LBY,0.96,0.0,29.12,0.0,0.0,0.01,0.0,0.0
2094,2094,2021.0,LBY,,,,,,,,
2095,2095,2000.0,LCA,0.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2096,2096,2001.0,LCA,0.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2097,2097,2002.0,LCA,0.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2098,2098,2003.0,LCA,0.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2099,2099,2004.0,LCA,0.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2100,2100,2005.0,LCA,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2101,2101,2006.0,LCA,0.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2102,2102,2007.0,LCA,0.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2103,2103,2008.0,LCA,0.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2104,2104,2009.0,LCA,0.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2105,2105,2010.0,LCA,0.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2106,2106,2011.0,LCA,0.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2107,2107,2012.0,LCA,0.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2108,2108,2013.0,LCA,0.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2109,2109,2014.0,LCA,0.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2110,2110,2015.0,LCA,0.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2111,2111,2016.0,LCA,0.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2112,2112,2017.0,LCA,0.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2113,2113,2018.0,LCA,0.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2114,2114,2019.0,LCA,0.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2115,2115,2020.0,LCA,0.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2116,2116,2000.0,LKA,3.28,0.0,0.0,0.0,3.204,0.0,0.003,0.0
2117,2117,2001.0,LKA,3.44,0.0,0.0,0.0,3.118,0.001,0.004,0.0
2118,2118,2002.0,LKA,4.12,0.0,0.0,0.0,2.7,0.002,0.004,0.0
2119,2119,2003.0,LKA,4.14,0.0,0.0,0.0,3.319,0.002,0.003,0.0
2120,2120,2004.0,LKA,4.94,0.0,0.0,0.0,2.969,0.004,0.003,0.0
2121,2121,2005.0,LKA,5.5,0.0,0.0,0.0,3.46,0.005,0.002,0.002
2122,2122,2006.0,LKA,4.55,0.0,0.0,0.0,4.643,0.005,0.002,0.002
2123,2123,2007.0,LKA,5.57,0.0,0.0,0.0,3.956,0.006,0.002,0.001
2124,2124,2008.0,LKA,5.45,0.0,0.0,0.0,4.139,0.006,0.003,0.006
2125,2125,2009.0,LKA,5.66,0.0,0.0,0.0,3.891,0.007,0.004,0.023
2126,2126,2010.0,LKA,4.75,0.0,0.0,0.0,5.645,0.007,0.053,0.033
2127,2127,2011.0,LKA,5.32,1.15,0.0,0.0,4.584,0.009,0.092,0.032
2128,2128,2012.0,LKA,6.49,1.4,0.0,0.0,3.302,0.01,0.147,0.022
2129,2129,2013.0,LKA,3.66,0.86,0.0,0.0,6.929,0.014,0.235,0.026
2130,2130,2014.0,LKA,4.2,2.88,0.0,0.0,4.563,0.028,0.272,0.041
2131,2131,2015.0,LKA,3.62,2.74,0.0,0.0,5.98,0.049,0.343,0.057
2132,2132,2016.0,LKA,5.07,3.92,0.0,0.0,4.232,0.083,0.345,0.072
2133,2133,2017.0,LKA,5.66,4.38,0.0,0.0,4.031,0.225,0.367,0.067
2134,2134,2018.0,LKA,4.39,3.48,0.0,0.0,6.411,0.321,0.326,0.087
2135,2135,2019.0,LKA,5.94,4.17,0.0,0.0,4.812,0.5,0.348,0.117
2136,2136,2020.0,LKA,5.62,3.99,0.0,0.0,4.996,0.652,0.487,0.118
2137,2137,2021.0,LKA,,,,,7.086,0.761,0.684,0.128
2138,2138,2000.0,LSO,0.0,0.0,0.0,0.0,0.29,0.0,0.0,0.0
2139,2139,2001.0,LSO,0.0,0.0,0.0,0.0,0.28,0.0,0.0,0.0
2140,2140,2002.0,LSO,0.0,0.0,0.0,0.0,0.31,0.0,0.0,0.0
2141,2141,2003.0,LSO,0.0,0.0,0.0,0.0,0.32,0.0,0.0,0.0
2142,2142,2004.0,LSO,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0
2143,2143,2005.0,LSO,0.0,0.0,0.0,0.0,0.46,0.0,0.0,0.0
2144,2144,2006.0,LSO,0.0,0.0,0.0,0.0,0.52,0.0,0.0,0.0
2145,2145,2007.0,LSO,0.0,0.0,0.0,0.0,0.55,0.0,0.0,0.0
2146,2146,2008.0,LSO,0.0,0.0,0.0,0.0,0.58,0.0,0.0,0.0
2147,2147,2009.0,LSO,0.0,0.0,0.0,0.0,0.65,0.0,0.0,0.0
2148,2148,2010.0,LSO,0.0,0.0,0.0,0.0,0.69,0.0,0.0,0.0
2149,2149,2011.0,LSO,0.0,0.0,0.0,0.0,0.49,0.0,0.0,0.0
2150,2150,2012.0,LSO,0.0,0.0,0.0,0.0,0.49,0.0,0.0,0.0
2151,2151,2013.0,LSO,0.0,0.0,0.0,0.0,0.51,0.0,0.0,0.0
2152,2152,2014.0,LSO,0.0,0.0,0.0,0.0,0.52,0.0,0.0,0.0
2153,2153,2015.0,LSO,0.0,0.0,0.0,0.0,0.53,0.0,0.0,0.0
2154,2154,2016.0,LSO,0.0,0.0,0.0,0.0,0.52,0.0,0.0,0.0
2155,2155,2017.0,LSO,0.0,0.0,0.0,0.0,0.54,0.0,0.0,0.0
2156,2156,2018.0,LSO,0.0,0.0,0.0,0.0,0.54,0.0,0.0,0.0
2157,2157,2019.0,LSO,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0
2158,2158,2020.0,LSO,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0
2159,2159,2000.0,LTU,0.65,0.0,1.62,8.419,0.339,0.0,0.0,0.0
2160,2160,2001.0,LTU,0.72,0.0,1.88,11.362,0.326,0.0,0.0,0.002
2161,2161,2002.0,LTU,0.55,0.0,2.11,14.142,0.353,0.0,0.0,0.004
2162,2162,2003.0,LTU,0.33,0.0,2.52,15.484,0.325,0.0,0.0,0.007
2163,2163,2004.0,LTU,0.36,0.0,2.69,15.102,0.421,0.0,0.001,0.006
2164,2164,2005.0,LTU,0.4,0.0,3.02,10.338,0.451,0.0,0.002,0.007
2165,2165,2006.0,LTU,0.33,0.0,2.46,8.651,0.397,0.0,0.014,0.025
2166,2166,2007.0,LTU,0.42,0.0,2.4,9.833,0.421,0.0,0.106,0.054
2167,2167,2008.0,LTU,0.57,0.0,2.03,9.894,0.402,0.0,0.131,0.069
2168,2168,2009.0,LTU,0.74,0.0,2.1,10.853,0.424,0.0,0.158,0.102
2169,2169,2010.0,LTU,0.65,0.0,3.19,0.0,0.54,0.0,0.224,0.147
2170,2170,2011.0,LTU,0.21,0.0,2.67,0.0,0.48,0.0,0.475,0.157
2171,2171,2012.0,LTU,0.24,0.0,2.88,0.0,0.422,0.002,0.54,0.218
2172,2172,2013.0,LTU,0.23,0.0,2.22,0.0,0.521,0.045,0.603,0.357
2173,2173,2014.0,LTU,0.2,0.0,1.75,0.0,0.398,0.073,0.639,0.4
2174,2174,2015.0,LTU,0.34,0.0,1.98,0.0,0.35,0.073,0.81,0.447
2175,2175,2016.0,LTU,0.32,0.0,0.99,0.0,0.454,0.067,1.136,0.439
2176,2176,2017.0,LTU,0.22,0.0,0.6,0.0,0.602,0.068,1.364,0.504
2177,2177,2018.0,LTU,0.22,0.0,0.33,0.0,0.431,0.087,1.145,0.543
2178,2178,2019.0,LTU,0.15,0.0,0.52,0.0,0.345,0.091,1.499,0.533
2179,2179,2020.0,LTU,0.13,0.0,1.64,0.0,0.301,0.129,1.552,0.594
2180,2180,2021.0,LTU,0.12,0.0,1.24,0.0,0.385,0.124,1.361,0.554
2181,2181,2000.0,LUX,0.03,0.0,0.21,0.0,0.124,0.0,0.025,0.022
2182,2182,2001.0,LUX,0.03,0.0,0.67,0.0,0.118,0.0,0.024,0.026
2183,2183,2002.0,LUX,0.03,0.0,2.62,0.0,0.1,0.0,0.024,0.027
2184,2184,2003.0,LUX,0.03,0.0,2.62,0.0,0.079,0.001,0.026,0.034
2185,2185,2004.0,LUX,0.03,0.0,3.15,0.0,0.104,0.009,0.039,0.043
2186,2186,2005.0,LUX,0.03,0.0,3.11,0.0,0.093,0.018,0.052,0.046
2187,2187,2006.0,LUX,0.04,0.0,3.25,0.0,0.111,0.021,0.058,0.055
2188,2188,2007.0,LUX,0.04,0.0,2.89,0.0,0.117,0.021,0.064,0.063
2189,2189,2008.0,LUX,0.04,0.0,2.4,0.0,0.132,0.02,0.061,0.07
2190,2190,2009.0,LUX,0.04,0.0,2.84,0.0,0.106,0.02,0.063,0.078
2191,2191,2010.0,LUX,0.05,0.0,2.92,0.0,0.108,0.021,0.055,0.084
2192,2192,2011.0,LUX,0.06,0.0,2.34,0.0,0.063,0.026,0.064,0.093
2193,2193,2012.0,LUX,0.06,0.0,2.39,0.0,0.098,0.038,0.077,0.094
2194,2194,2013.0,LUX,0.06,0.0,1.42,0.0,0.119,0.074,0.083,0.094
2195,2195,2014.0,LUX,0.06,0.0,1.45,0.0,0.108,0.095,0.08,0.115
2196,2196,2015.0,LUX,0.07,0.0,0.84,0.0,0.099,0.104,0.102,0.126
2197,2197,2016.0,LUX,0.07,0.0,0.26,0.0,0.115,0.1,0.101,0.14
2198,2198,2017.0,LUX,0.08,0.0,0.22,0.0,0.086,0.108,0.235,0.171
2199,2199,2018.0,LUX,0.08,0.0,0.2,0.0,0.093,0.12,0.255,0.217
2200,2200,2019.0,LUX,0.08,0.0,0.19,0.0,0.107,0.13,0.281,0.278
2201,2201,2020.0,LUX,0.08,0.0,0.17,0.0,0.092,0.161,0.351,0.372
2202,2202,2021.0,LUX,0.08,0.0,0.19,0.0,0.105,0.221,0.339,0.39
2203,2203,2000.0,LVA,0.19,0.0,1.13,0.0,2.819,0.0,0.005,0.0
2204,2204,2001.0,LVA,0.14,0.0,1.3,0.0,2.833,0.0,0.003,0.003
2205,2205,2002.0,LVA,0.18,0.0,1.31,0.0,2.464,0.0,0.011,0.01
2206,2206,2003.0,LVA,0.1,0.0,1.53,0.0,2.266,0.0,0.048,0.024
2207,2207,2004.0,LVA,0.06,0.0,1.43,0.0,3.109,0.0,0.049,0.038
2208,2208,2005.0,LVA,0.01,0.0,1.49,0.0,3.326,0.0,0.047,0.042
2209,2209,2006.0,LVA,0.0,0.0,2.1,0.0,2.698,0.0,0.046,0.043
2210,2210,2007.0,LVA,0.02,0.0,1.92,0.0,2.733,0.0,0.053,0.042
2211,2211,2008.0,LVA,0.0,0.0,2.06,0.0,3.109,0.0,0.058,0.045
2212,2212,2009.0,LVA,0.0,0.0,2.01,0.0,3.457,0.0,0.048,0.048
2213,2213,2010.0,LVA,0.0,0.0,2.99,0.0,3.52,0.0,0.049,0.066
2214,2214,2011.0,LVA,0.0,0.0,3.01,0.0,2.887,0.0,0.071,0.12
2215,2215,2012.0,LVA,0.0,0.0,2.06,0.0,3.7,0.0,0.108,0.288
2216,2216,2013.0,LVA,0.0,0.0,2.67,0.0,2.912,0.0,0.119,0.502
2217,2217,2014.0,LVA,0.0,0.0,2.34,0.0,1.994,0.0,0.101,0.669
2218,2218,2015.0,LVA,0.0,0.0,2.76,0.0,1.868,0.0,0.147,0.769
2219,2219,2016.0,LVA,0.0,0.0,2.94,0.0,2.529,0.0,0.13,0.823
2220,2220,2017.0,LVA,0.0,0.0,2.07,0.0,4.381,0.0,0.15,0.931
2221,2221,2018.0,LVA,0.01,0.0,3.22,0.0,2.432,0.001,0.122,0.944
2222,2222,2019.0,LVA,0.0,0.0,3.25,0.0,2.108,0.003,0.154,0.927
2223,2223,2020.0,LVA,0.0,0.0,2.18,0.0,2.604,0.005,0.178,0.865
2224,2224,2021.0,LVA,0.0,0.0,2.29,0.0,2.712,0.005,0.14,0.821
2225,2225,2000.0,MAR,3.43,7.93,0.0,0.0,0.718,0.0,0.064,0.0
2226,2226,2001.0,MAR,3.4,9.73,0.0,0.0,0.862,0.0,0.206,0.0
2227,2227,2002.0,MAR,3.76,10.37,0.0,0.0,0.842,0.0,0.194,0.0
2228,2228,2003.0,MAR,3.95,10.89,0.0,0.0,1.442,0.0,0.203,0.0
2229,2229,2004.0,MAR,4.18,11.53,0.0,0.0,1.591,0.0,0.199,0.0
2230,2230,2005.0,MAR,4.03,11.12,2.44,0.0,0.965,0.0,0.206,0.0
2231,2231,2006.0,MAR,4.15,11.44,2.51,0.0,0.983,0.0,0.183,0.0
2232,2232,2007.0,MAR,4.16,11.47,2.52,0.0,0.902,0.0,0.279,0.0
2233,2233,2008.0,MAR,4.22,11.64,2.56,0.0,0.916,0.0,0.298,0.0
2234,2234,2009.0,MAR,4.43,10.38,2.28,0.0,2.568,0.0,0.391,0.0
2235,2235,2010.0,MAR,4.12,9.64,4.61,0.0,3.468,0.0,0.659,0.0
2236,2236,2011.0,MAR,4.7,11.01,5.26,0.0,2.005,0.0,0.692,0.0
2237,2237,2012.0,MAR,5.26,12.33,5.89,0.0,1.631,0.0,0.728,0.0
2238,2238,2013.0,MAR,4.76,11.15,5.33,0.0,2.785,0.0,1.215,0.0
2239,2239,2014.0,MAR,4.23,13.72,4.73,0.0,1.637,0.0,1.924,0.0
2240,2240,2015.0,MAR,4.4,14.26,4.92,0.0,1.885,0.006,2.519,0.0
2241,2241,2016.0,MAR,4.51,14.64,5.05,0.0,1.256,0.401,3.0,0.0
2242,2242,2017.0,MAR,4.34,16.03,4.86,0.0,1.185,0.415,3.035,0.0
2243,2243,2018.0,MAR,3.43,18.79,3.84,0.0,1.693,0.95,3.841,0.0
2244,2244,2019.0,MAR,4.01,21.95,4.49,0.0,1.263,1.581,4.699,0.0
2245,2245,2020.0,MAR,3.81,20.84,4.26,0.0,0.868,1.52,4.592,0.0
2246,2246,2021.0,MAR,,,,,0.818,1.82,5.107,0.0
2247,2247,2000.0,MDA,0.0,2.86,2.06,0.0,0.39,0.0,0.0,0.0
2248,2248,2001.0,MDA,0.0,3.07,2.21,0.0,0.36,0.0,0.0,0.0
2249,2249,2002.0,MDA,0.0,2.96,2.13,0.0,0.35,0.0,0.0,0.0
2250,2250,2003.0,MDA,0.0,3.06,2.2,0.0,0.36,0.0,0.0,0.0
2251,2251,2004.0,MDA,0.0,2.98,2.14,0.0,0.35,0.0,0.0,0.0
2252,2252,2005.0,MDA,0.0,3.07,2.21,0.0,0.36,0.0,0.0,0.0
2253,2253,2006.0,MDA,0.0,3.12,2.25,0.0,0.37,0.0,0.0,0.0
2254,2254,2007.0,MDA,0.0,2.44,1.76,0.0,0.35,0.0,0.0,0.0
2255,2255,2008.0,MDA,0.0,2.5,1.8,0.0,0.38,0.0,0.0,0.0
2256,2256,2009.0,MDA,0.0,2.61,1.88,0.0,0.35,0.0,0.0,0.0
2257,2257,2010.0,MDA,0.03,0.0,0.96,0.0,0.08,0.0,0.0,0.0
2258,2258,2011.0,MDA,0.02,0.0,0.92,0.0,0.08,0.0,0.0,0.0
2259,2259,2012.0,MDA,0.02,0.0,0.88,0.0,0.03,0.0,0.0,0.0
2260,2260,2013.0,MDA,0.02,0.0,0.84,0.0,0.05,0.0,0.0,0.0
2261,2261,2014.0,MDA,0.01,0.0,0.88,0.0,0.06,0.0,0.0,0.01
2262,2262,2015.0,MDA,0.01,0.0,0.86,0.0,0.05,0.0,0.0,0.01
2263,2263,2016.0,MDA,0.02,0.0,0.83,0.0,0.04,0.0,0.0,0.01
2264,2264,2017.0,MDA,0.02,0.0,0.8,0.0,0.05,0.0,0.01,0.02
2265,2265,2018.0,MDA,0.01,0.0,0.85,0.0,0.04,0.0,0.02,0.03
2266,2266,2019.0,MDA,0.0,0.0,0.8,0.0,0.06,0.0,0.04,0.03
2267,2267,2020.0,MDA,0.0,2.49,1.67,0.0,0.2,0.0,0.05,0.01
2268,2268,2021.0,MDA,0.0,2.49,2.11,0.0,0.23,0.0,0.05,0.01
2269,2269,2000.0,MDG,0.24,0.0,0.0,0.0,0.54,0.0,0.0,0.0
2270,2270,2001.0,MDG,0.36,0.0,0.0,0.0,0.53,0.0,0.0,0.0
2271,2271,2002.0,MDG,0.33,0.0,0.0,0.0,0.54,0.0,0.0,0.0
2272,2272,2003.0,MDG,0.39,0.0,0.0,0.0,0.6,0.0,0.0,0.0
2273,2273,2004.0,MDG,0.47,0.0,0.0,0.0,0.63,0.0,0.0,0.0
2274,2274,2005.0,MDG,0.47,0.0,0.0,0.0,0.64,0.0,0.0,0.0
2275,2275,2006.0,MDG,0.5,0.0,0.0,0.0,0.63,0.0,0.0,0.0
2276,2276,2007.0,MDG,0.47,0.0,0.0,0.0,0.71,0.0,0.0,0.0
2277,2277,2008.0,MDG,0.54,0.0,0.0,0.0,0.69,0.0,0.0,0.0
2278,2278,2009.0,MDG,0.5,0.0,0.0,0.0,0.73,0.0,0.0,0.0
2279,2279,2010.0,MDG,0.62,0.0,0.0,0.0,0.7,0.0,0.0,0.0
2280,2280,2011.0,MDG,0.5,0.16,0.0,0.0,0.68,0.0,0.0,0.0
2281,2281,2012.0,MDG,0.72,0.23,0.0,0.0,0.75,0.0,0.0,0.0
2282,2282,2013.0,MDG,0.79,0.25,0.0,0.0,0.8,0.01,0.0,0.0
2283,2283,2014.0,MDG,0.83,0.25,0.0,0.0,0.88,0.01,0.0,0.0
2284,2284,2015.0,MDG,0.85,0.26,0.0,0.0,0.93,0.02,0.0,0.0
2285,2285,2016.0,MDG,0.86,0.26,0.0,0.0,0.88,0.02,0.0,0.0
2286,2286,2017.0,MDG,1.11,0.29,0.0,0.0,0.78,0.02,0.0,0.0
2287,2287,2018.0,MDG,1.04,0.25,0.0,0.0,0.96,0.02,0.0,0.0
2288,2288,2019.0,MDG,0.89,0.21,0.0,0.0,0.72,0.02,0.0,0.0
2289,2289,2020.0,MDG,1.04,0.25,0.0,0.0,0.81,0.02,0.0,0.0
2290,2290,2000.0,MEX,96.58,19.055,40.31,8.221,33.075,0.007,0.019,6.359
2291,2291,2001.0,MEX,92.742,23.172,50.861,8.726,28.435,0.008,0.018,6.247
2292,2292,2002.0,MEX,79.315,26.098,69.601,9.747,24.862,0.008,0.021,6.071
2293,2293,2003.0,MEX,70.804,30.898,80.583,10.502,19.852,0.008,0.019,6.95
2294,2294,2004.0,MEX,73.933,23.798,92.373,9.194,25.176,0.009,0.02,7.262
2295,2295,2005.0,MEX,72.686,32.81,86.48,10.805,27.709,0.009,0.019,8.138
2296,2296,2006.0,MEX,53.839,31.737,116.057,10.866,30.446,0.01,0.045,7.487
2297,2297,2007.0,MEX,51.541,31.566,128.786,10.421,27.34,0.009,0.248,8.25
2298,2298,2008.0,MEX,52.876,21.343,131.273,9.804,39.224,0.019,0.255,7.896
2299,2299,2009.0,MEX,48.777,29.442,138.156,10.501,26.722,0.027,0.596,7.547
2300,2300,2010.0,MEX,43.763,32.387,143.751,5.879,37.158,0.031,1.239,7.446
2301,2301,2011.0,MEX,48.833,33.782,151.711,10.089,36.27,0.041,1.648,7.367
2302,2302,2012.0,MEX,55.733,34.233,153.645,8.77,31.911,0.069,3.688,6.761
2303,2303,2013.0,MEX,47.68,31.738,165.499,11.8,28.021,0.106,4.185,7.322
2304,2304,2014.0,MEX,32.489,33.778,174.039,9.677,38.893,0.221,6.426,7.137
2305,2305,2015.0,MEX,31.226,33.764,186.312,11.577,30.892,0.202,8.745,7.632
2306,2306,2016.0,MEX,33.523,34.449,191.965,10.567,30.697,0.252,10.378,7.609
2307,2307,2017.0,MEX,38.865,30.861,192.735,10.883,31.848,1.187,10.62,8.124
