id,pais_id,anio,poblacion,pbi,gen_elect,dem_elect
2953,PSE,2001.0,3309908.0,14595986432.0,0.03,2.11
2954,PSE,2002.0,3380161.0,12429343744.0,0.14,2.45
2955,PSE,2003.0,3441868.0,13784762368.0,0.32,2.64
2956,PSE,2004.0,3505320.0,14801525760.0,0.37,2.97
2957,PSE,2005.0,3577956.0,15962718208.0,0.47,3.33
2958,PSE,2006.0,3662421.0,14923433984.0,0.33,3.43
2959,PSE,2007.0,3756459.0,15482100736.0,0.39,3.58
2960,PSE,2008.0,3856692.0,15978428416.0,0.4,4.26
2961,PSE,2009.0,3957684.0,16895251456.0,0.47,4.45
2962,PSE,2010.0,4055632.0,17771110400.0,0.44,4.6
2963,PSE,2011.0,4149654.0,19437410304.0,0.53,5.15
2964,PSE,2012.0,4241572.0,20660752384.0,0.44,5.35
2965,PSE,2013.0,4333521.0,21115611136.0,0.5,5.23
2966,PSE,2014.0,4428634.0,21084590080.0,0.32,5.25
2967,PSE,2015.0,4529160.0,21808076800.0,0.48,5.89
2968,PSE,2016.0,4635644.0,23685474304.0,0.47,5.94
2969,PSE,2017.0,4747233.0,23888596992.0,0.47,6.05
2970,PSE,2018.0,4862978.0,24034213888.0,0.34,6.26
2971,PSE,2019.0,4981422.0,,0.65,6.55
2972,PSE,2020.0,5101416.0,,0.62,6.52
2973,PYF,2000.0,240681.0,,0.39,0.39
2974,PYF,2001.0,244929.0,,0.47,0.47
2975,PYF,2002.0,248976.0,,0.52,0.52
2976,PYF,2003.0,252707.0,,0.57,0.57
2977,PYF,2004.0,255995.0,,0.61,0.61
2978,PYF,2005.0,258780.0,,0.6,0.6
2979,PYF,2006.0,261006.0,,0.63,0.63
2980,PYF,2007.0,262717.0,,0.66,0.66
2981,PYF,2008.0,264064.0,,0.68,0.68
2982,PYF,2009.0,265256.0,,0.7,0.7
2983,PYF,2010.0,266449.0,,0.62,0.62
2984,PYF,2011.0,267702.0,,0.65,0.65
2985,PYF,2012.0,268995.0,,0.65,0.65
2986,PYF,2013.0,270332.0,,0.59,0.59
2987,PYF,2014.0,271713.0,,0.58,0.58
2988,PYF,2015.0,273119.0,,0.58,0.58
2989,PYF,2016.0,274576.0,,0.58,0.58
2990,PYF,2017.0,276108.0,,0.6,0.6
2991,PYF,2018.0,277673.0,,0.58,0.58
2992,PYF,2019.0,279285.0,,0.68,0.68
2993,PYF,2020.0,280904.0,,0.66,0.66
2994,QAT,2000.0,592467.0,25410875392.0,9.134,8.59
2995,QAT,2001.0,615013.0,29107027968.0,9.951,9.35
2996,QAT,2002.0,640872.0,34542092288.0,10.94,10.28
2997,QAT,2003.0,681791.0,39744811008.0,12.012,11.29
2998,QAT,2004.0,753332.0,52481273856.0,13.233,12.44
2999,QAT,2005.0,865410.0,62263799808.0,14.396,13.53
3000,QAT,2006.0,1022704.0,86333710336.0,15.325,16.06
3001,QAT,2007.0,1218441.0,111748800512.0,19.462,18.29
3002,QAT,2008.0,1436670.0,144533995520.0,21.616,20.32
3003,QAT,2009.0,1654944.0,178711953408.0,24.158,22.71
3004,QAT,2010.0,1856329.0,234398711808.0,28.144,26.46
3005,QAT,2011.0,2035862.0,296602402816.0,30.731,28.88
3006,QAT,2012.0,2196078.0,316628008960.0,34.788,32.7
3007,QAT,2013.0,2336579.0,337404067840.0,34.668,32.59
3008,QAT,2014.0,2459202.0,357207343104.0,38.693,36.38
3009,QAT,2015.0,2565708.0,374985752576.0,41.499,39.02
3010,QAT,2016.0,2654379.0,388615569408.0,42.307,39.78
3011,QAT,2017.0,2724727.0,394755702784.0,45.555,42.83
3012,QAT,2018.0,2781682.0,400649388032.0,47.913,45.05
3013,QAT,2019.0,2832071.0,,49.873,46.89
3014,QAT,2020.0,2881060.0,,49.259,44.52
3015,QAT,2021.0,2930524.0,,51.66,
3016,ROU,2000.0,22137424.0,156815900672.0,51.934,50.86
3017,ROU,2001.0,21989354.0,171448598528.0,53.866,52.24
3018,ROU,2002.0,21853278.0,185753403392.0,54.738,51.57
3019,ROU,2003.0,21720402.0,199208615936.0,55.14,52.76
3020,ROU,2004.0,21577890.0,222641553408.0,56.499,55.31
3021,ROU,2005.0,21417288.0,237715210240.0,59.413,56.51
3022,ROU,2006.0,21234312.0,267838078976.0,62.696,58.43
3023,ROU,2007.0,21034196.0,296749072384.0,61.673,59.59
3024,ROU,2008.0,20829522.0,330879238144.0,64.956,60.7
3025,ROU,2009.0,20637994.0,318474878976.0,58.016,55.43
3026,ROU,2010.0,20471860.0,326789267456.0,60.979,58.34
3027,ROU,2011.0,20336718.0,341004451840.0,62.216,60.09
3028,ROU,2012.0,20227466.0,339489751040.0,59.047,59.03
3029,ROU,2013.0,20132780.0,354085470208.0,58.888,56.53
3030,ROU,2014.0,20035928.0,363278368768.0,63.285,58.06
3031,ROU,2015.0,19925182.0,377295405056.0,66.296,59.19
3032,ROU,2016.0,19796280.0,345273794560.0,65.103,59.57
3033,ROU,2017.0,19653966.0,369827774464.0,64.296,61.06
3034,ROU,2018.0,19506110.0,386236481536.0,64.786,61.9
3035,ROU,2019.0,19364558.0,,59.513,60.7
3036,ROU,2020.0,19237682.0,,55.812,58.8
3037,ROU,2021.0,19127772.0,,59.326,60.8
3038,RUS,2000.0,146404896.0,1540482793472.0,877.764,817.78
3039,RUS,2001.0,145830720.0,1650354421760.0,891.284,825.55
3040,RUS,2002.0,145215696.0,1773704445952.0,891.286,837.16
3041,RUS,2003.0,144610880.0,1946812547072.0,916.286,853.83
3042,RUS,2004.0,144080656.0,2135166287872.0,931.9,876.86
3043,RUS,2005.0,143672128.0,2320883253248.0,954.1,887.7
3044,RUS,2006.0,143403264.0,2565919997952.0,992.1,924.88
3045,RUS,2007.0,143266208.0,2852284792832.0,1018.7,946.35
3046,RUS,2008.0,143248768.0,3070320967680.0,1040.0,965.68
3047,RUS,2009.0,143326912.0,2897514594304.0,993.1,923.68
3048,RUS,2010.0,143479264.0,3099422883840.0,1038.033,964.23
3049,RUS,2011.0,143703024.0,3300296753152.0,1054.858,975.22
3050,RUS,2012.0,143993888.0,3421750689792.0,1069.289,996.59
3051,RUS,2013.0,144325456.0,3473313366016.0,1059.085,988.91
3052,RUS,2014.0,144664848.0,3559951171584.0,1064.197,998.59
3053,RUS,2015.0,144985056.0,3463078477824.0,1067.543,997.58
3054,RUS,2016.0,145275376.0,3461967511552.0,1090.97,1017.65
3055,RUS,2017.0,145530096.0,3524075192320.0,1091.184,1024.56
3056,RUS,2018.0,145734032.0,3613410459648.0,1109.198,1032.93
3057,RUS,2019.0,145872272.0,,1118.143,1042.69
3058,RUS,2020.0,145934448.0,,1085.419,1016.51
3059,RUS,2021.0,145912016.0,,1157.086,1076.76
3060,RWA,2000.0,7933688.0,8053573120.0,0.11,0.2
3061,RWA,2001.0,8231150.0,8517812224.0,0.09,0.21
3062,RWA,2002.0,8427061.0,9398588416.0,0.1,0.23
3063,RWA,2003.0,8557160.0,9366090752.0,0.12,0.24
3064,RWA,2004.0,8680516.0,9814557696.0,0.09,0.2
3065,RWA,2005.0,8840220.0,10465366016.0,0.1,0.19
3066,RWA,2006.0,9043342.0,11146534912.0,0.16,0.22
3067,RWA,2007.0,9273759.0,11698685952.0,0.15,0.23
3068,RWA,2008.0,9524532.0,12678515712.0,0.18,0.26
3069,RWA,2009.0,9782770.0,13135721472.0,0.24,0.3
3070,RWA,2010.0,10039338.0,13742205952.0,0.27,0.35
3071,RWA,2011.0,10293333.0,14451292160.0,0.31,0.39
3072,RWA,2012.0,10549668.0,15725583360.0,0.34,0.43
3073,RWA,2013.0,10811538.0,16457678848.0,0.38,0.47
3074,RWA,2014.0,11083629.0,17604784128.0,0.47,0.56
3075,RWA,2015.0,11369066.0,18832035840.0,0.58,0.66
3076,RWA,2016.0,11668829.0,19946534912.0,0.74,0.81
3077,RWA,2017.0,11980960.0,21167263744.0,0.82,0.9
3078,RWA,2018.0,12301969.0,22988918784.0,0.88,0.97
3079,RWA,2019.0,12626938.0,,1.06,1.15
3080,RWA,2020.0,12952209.0,,0.83,0.92
3081,ESH,2000.0,314116.0,,0.08,0.08
3082,ESH,2001.0,336647.0,,0.08,0.08
3083,ESH,2002.0,363225.0,,0.09,0.09
3084,ESH,2003.0,391177.0,,0.09,0.09
3085,ESH,2004.0,416804.0,,0.09,0.09
3086,ESH,2005.0,437516.0,,0.09,0.09
3087,ESH,2006.0,452357.0,,0.09,0.09
3088,ESH,2007.0,462210.0,,0.09,0.09
3089,ESH,2008.0,468630.0,,0.09,0.09
3090,ESH,2009.0,474045.0,,0.09,0.09
3091,ESH,2010.0,480268.0,,0.0,0.0
3092,ESH,2011.0,487654.0,,0.0,0.0
3093,ESH,2012.0,495773.0,,0.0,0.0
3094,ESH,2013.0,504858.0,,0.0,0.0
3095,ESH,2014.0,514984.0,,0.0,0.0
3096,ESH,2015.0,526211.0,,0.0,0.0
3097,ESH,2016.0,538744.0,,0.0,0.0
3098,ESH,2017.0,552617.0,,0.0,0.0
3099,ESH,2018.0,567396.0,,0.0,0.0
3100,ESH,2019.0,582458.0,,0.0,0.0
3101,ESH,2020.0,597330.0,,0.0,0.0
3102,SAU,2000.0,20663840.0,488694415360.0,138.683,138.68
3103,SAU,2001.0,21202646.0,507467235328.0,146.093,146.09
3104,SAU,2002.0,21805322.0,518914113536.0,154.906,154.91
3105,SAU,2003.0,22456644.0,608022953984.0,166.588,166.58
3106,SAU,2004.0,23132686.0,691927973888.0,173.405,173.41
3107,SAU,2005.0,23816176.0,770496462848.0,191.055,191.05
3108,SAU,2006.0,24498312.0,835772416000.0,196.311,196.31
3109,SAU,2007.0,25184590.0,898734227456.0,204.434,204.43
3110,SAU,2008.0,25888536.0,1008968663040.0,204.201,204.2
3111,SAU,2009.0,26630302.0,1045205417984.0,217.307,217.31
3112,SAU,2010.0,27421468.0,1159438139392.0,240.071,240.06
3113,SAU,2011.0,28267592.0,1355526832128.0,250.084,250.08
3114,SAU,2012.0,29154906.0,1438371676160.0,272.108,271.71
3115,SAU,2013.0,30052058.0,1486736457728.0,284.485,284.06
3116,SAU,2014.0,30916604.0,1550550827008.0,312.313,311.86
3117,SAU,2015.0,31717676.0,1621729738752.0,338.838,338.39
3118,SAU,2016.0,32443444.0,1649723179008.0,337.428,345.5
3119,SAU,2017.0,33101184.0,1637482233856.0,354.365,349.48
3120,SAU,2018.0,33702756.0,1677338607616.0,334.857,343.98
3121,SAU,2019.0,34268528.0,,335.445,343.67
3122,SAU,2020.0,34813868.0,,338.031,340.91
3123,SAU,2021.0,35340680.0,,356.623,356.33
3124,SDN,2000.0,27275020.0,,2.57,2.57
3125,SDN,2001.0,27971076.0,,2.84,2.84
3126,SDN,2002.0,28704786.0,,3.08,3.08
3127,SDN,2003.0,29460518.0,,3.34,3.34
3128,SDN,2004.0,30214190.0,,3.46,3.46
3129,SDN,2005.0,30949514.0,,3.8,3.8
3130,SDN,2006.0,31661824.0,,4.47,4.47
3131,SDN,2007.0,32360620.0,,4.95,4.95
3132,SDN,2008.0,33060844.0,,5.4,5.4
3133,SDN,2009.0,33783776.0,,6.42,6.42
3134,SDN,2010.0,34545016.0,,7.49,7.49
3135,SDN,2011.0,35349676.0,,8.39,8.39
3136,SDN,2012.0,36193780.0,,9.33,9.33
3137,SDN,2013.0,37072556.0,,10.23,10.23
3138,SDN,2014.0,37977656.0,,11.26,11.26
3139,SDN,2015.0,38902948.0,,12.81,12.81
3140,SDN,2016.0,39847432.0,,14.09,14.09
3141,SDN,2017.0,40813400.0,,15.21,15.21
3142,SDN,2018.0,41801532.0,,15.9,15.9
3143,SDN,2019.0,42813240.0,,14.28,14.28
3144,SDN,2020.0,43849268.0,,13.96,13.96
3145,SDN,2021.0,44909352.0,,,
3146,SSD,2012.0,10113648.0,,0.42,0.42
3147,SSD,2013.0,10355030.0,,0.44,0.44
3148,SSD,2014.0,10554882.0,,0.46,0.46
3149,SSD,2015.0,10715657.0,,0.54,0.54
3150,SSD,2016.0,10832520.0,,0.49,0.49
3151,SSD,2017.0,10910774.0,,0.51,0.51
3152,SSD,2018.0,10975924.0,,0.55,0.55
3153,SSD,2019.0,11062114.0,,0.55,0.55
3154,SSD,2020.0,11193729.0,,0.53,0.53
3155,SSD,2021.0,11381377.0,,,
3156,SEN,2000.0,9797731.0,20451864576.0,1.44,1.44
3157,SEN,2001.0,10036102.0,21264652288.0,1.69,1.69
3158,SEN,2002.0,10283694.0,21278959616.0,1.79,1.79
3159,SEN,2003.0,10541470.0,22579513344.0,1.89,1.89
3160,SEN,2004.0,10810086.0,23766556672.0,1.99,1.99
3161,SEN,2005.0,11090123.0,24954050560.0,2.27,2.27
3162,SEN,2006.0,11382272.0,25426415616.0,2.27,2.27
3163,SEN,2007.0,11687078.0,26522044416.0,2.47,2.47
3164,SEN,2008.0,12004700.0,27345926144.0,2.59,2.59
3165,SEN,2009.0,12335092.0,27841705984.0,2.66,2.9
3166,SEN,2010.0,12678143.0,28867536896.0,2.82,3.07
3167,SEN,2011.0,13033814.0,29228466176.0,2.87,3.13
3168,SEN,2012.0,13401990.0,30546520064.0,3.15,3.44
3169,SEN,2013.0,13782429.0,31644256256.0,3.3,3.61
3170,SEN,2014.0,14174740.0,33021583360.0,3.65,3.97
3171,SEN,2015.0,14578450.0,35168681984.0,3.88,4.21
3172,SEN,2016.0,14993514.0,37469413376.0,4.17,4.53
3173,SEN,2017.0,15419354.0,40244772864.0,4.47,4.8
3174,SEN,2018.0,15854324.0,42805547008.0,4.69,5.01
3175,SEN,2019.0,16296362.0,,5.17,5.49
3176,SEN,2020.0,16743930.0,,4.96,5.28
3177,SEN,2021.0,17196308.0,,5.52,5.84
3178,SGP,2000.0,4028872.0,153483296768.0,31.665,29.0
3179,SGP,2001.0,4077150.0,153706151936.0,33.061,32.05
3180,SGP,2002.0,4104407.0,161957806080.0,34.665,33.53
3181,SGP,2003.0,4129227.0,171018076160.0,35.282,34.2
3182,SGP,2004.0,4177202.0,189425549312.0,36.81,35.56
3183,SGP,2005.0,4265693.0,205871267840.0,38.213,36.84
3184,SGP,2006.0,4402324.0,226597797888.0,39.48,38.03
3185,SGP,2007.0,4578629.0,249987809280.0,41.134,39.64
3186,SGP,2008.0,4775810.0,257280245760.0,41.671,40.26
3187,SGP,2009.0,4966614.0,258565505024.0,41.802,40.37
3188,SGP,2010.0,5131170.0,301275578368.0,45.369,42.71
3189,SGP,2011.0,5263640.0,323579838464.0,46.004,43.33
3190,SGP,2012.0,5369469.0,336108421120.0,46.944,44.2
3191,SGP,2013.0,5453732.0,352915685376.0,47.976,45.18
3192,SGP,2014.0,5525628.0,365521141760.0,49.337,46.51
3193,SGP,2015.0,5592143.0,372585824256.0,50.32,47.49
3194,SGP,2016.0,5653625.0,380027207680.0,51.587,48.68
3195,SGP,2017.0,5708042.0,396507480064.0,52.225,49.35
3196,SGP,2018.0,5757503.0,410139852800.0,52.905,50.06
3197,SGP,2019.0,5804343.0,,54.142,51.31
3198,SGP,2020.0,5850343.0,,53.072,50.3
3199,SGP,2021.0,5896684.0,,55.788,53.01
3200,SLB,2000.0,412665.0,,0.06,0.06
3201,SLB,2001.0,423949.0,,0.06,0.06
3202,SLB,2002.0,435434.0,,0.06,0.06
3203,SLB,2003.0,447016.0,,0.06,0.06
3204,SLB,2004.0,458549.0,,0.06,0.06
3205,SLB,2005.0,469918.0,,0.07,0.07
3206,SLB,2006.0,481086.0,,0.07,0.07
3207,SLB,2007.0,492133.0,,0.08,0.08
3208,SLB,2008.0,503366.0,,0.08,0.08
3209,SLB,2009.0,515182.0,,0.08,0.08
3210,SLB,2010.0,527861.0,,0.08,0.08
3211,SLB,2011.0,541522.0,,0.08,0.08
3212,SLB,2012.0,556066.0,,0.08,0.08
3213,SLB,2013.0,571329.0,,0.09,0.09
3214,SLB,2014.0,587079.0,,0.09,0.09
3215,SLB,2015.0,603133.0,,0.09,0.09
3216,SLB,2016.0,619438.0,,0.1,0.1
3217,SLB,2017.0,636030.0,,0.1,0.1
3218,SLB,2018.0,652856.0,,0.1,0.1
3219,SLB,2019.0,669821.0,,0.1,0.1
3220,SLB,2020.0,686878.0,,0.1,0.1
3221,SLE,2000.0,4584570.0,3156876032.0,0.08,0.08
3222,SLE,2001.0,4754069.0,3731874048.0,0.13,0.13
3223,SLE,2002.0,4965770.0,4723204096.0,0.15,0.15
3224,SLE,2003.0,5201074.0,5165014528.0,0.14,0.14
3225,SLE,2004.0,5433995.0,5509297664.0,0.12,0.12
3226,SLE,2005.0,5645629.0,5761186816.0,0.08,0.08
3227,SLE,2006.0,5829240.0,6009264128.0,0.04,0.04
3228,SLE,2007.0,5989641.0,6495486464.0,0.06,0.06
3229,SLE,2008.0,6133599.0,6848798208.0,0.06,0.06
3230,SLE,2009.0,6272735.0,7073732608.0,0.06,0.06
3231,SLE,2010.0,6415636.0,7455364096.0,0.16,0.16
3232,SLE,2011.0,6563238.0,7933356032.0,0.17,0.17
3233,SLE,2012.0,6712586.0,9134189568.0,0.18,0.18
3234,SLE,2013.0,6863975.0,11029544960.0,0.15,0.15
3235,SLE,2014.0,7017153.0,11528208384.0,0.19,0.19
3236,SLE,2015.0,7171909.0,9188877312.0,0.19,0.19
3237,SLE,2016.0,7328846.0,9744760832.0,0.22,0.22
3238,SLE,2017.0,7488427.0,10133819392.0,0.23,0.23
3239,SLE,2018.0,7650149.0,10628815872.0,0.26,0.26
3240,SLE,2019.0,7813207.0,,0.21,0.21
3241,SLE,2020.0,7976985.0,,0.21,0.21
3242,SLV,2000.0,5887930.0,31478454272.0,3.73,4.52
3243,SLV,2001.0,5927001.0,32499939328.0,3.79,4.45
3244,SLV,2002.0,5962139.0,33751220224.0,3.97,4.35
3245,SLV,2003.0,5994075.0,35029540864.0,4.27,4.6
3246,SLV,2004.0,6023801.0,36185186304.0,4.35,4.73
3247,SLV,2005.0,6052124.0,38001442816.0,4.7,4.98
3248,SLV,2006.0,6079395.0,40054317056.0,5.61,5.61
3249,SLV,2007.0,6105810.0,42202460160.0,5.72,5.75
3250,SLV,2008.0,6131767.0,43393064960.0,5.99,5.98
3251,SLV,2009.0,6157678.0,42668179456.0,5.84,5.97
3252,SLV,2010.0,6183877.0,43862777856.0,5.85,5.94
3253,SLV,2011.0,6210567.0,45520506880.0,5.94,6.05
3254,SLV,2012.0,6237922.0,46608113664.0,6.08,6.17
3255,SLV,2013.0,6266076.0,48017379328.0,6.14,6.33
3256,SLV,2014.0,6295124.0,49026875392.0,6.09,6.47
3257,SLV,2015.0,6325121.0,50319724544.0,5.94,6.84
3258,SLV,2016.0,6356137.0,51736932352.0,5.95,6.94
3259,SLV,2017.0,6388124.0,53130547200.0,5.33,6.92
3260,SLV,2018.0,6420740.0,54756343808.0,5.28,7.04
3261,SLV,2019.0,6453550.0,,5.94,7.23
3262,SLV,2020.0,6486201.0,,6.63,7.92
3263,SLV,2021.0,6518500.0,,6.59,7.88
3264,SOM,2000.0,8872250.0,,0.23,0.23
3265,SOM,2001.0,9186719.0,,0.25,0.25
3266,SOM,2002.0,9501335.0,,0.26,0.26
3267,SOM,2003.0,9815412.0,,0.26,0.26
3268,SOM,2004.0,10130251.0,,0.26,0.26
3269,SOM,2005.0,10446856.0,,0.27,0.27
3270,SOM,2006.0,10763904.0,,0.28,0.28
3271,SOM,2007.0,11080122.0,,0.29,0.29
3272,SOM,2008.0,11397188.0,,0.3,0.3
3273,SOM,2009.0,11717691.0,,0.31,0.31
3274,SOM,2010.0,12043886.0,,0.31,0.31
3275,SOM,2011.0,12376305.0,,0.31,0.31
3276,SOM,2012.0,12715487.0,,0.32,0.32
3277,SOM,2013.0,13063711.0,,0.33,0.33
3278,SOM,2014.0,13423571.0,,0.33,0.33
3279,SOM,2015.0,13797204.0,,0.33,0.33
3280,SOM,2016.0,14185635.0,,0.34,0.34
3281,SOM,2017.0,14589165.0,,0.35,0.35
3282,SOM,2018.0,15008225.0,,0.35,0.35
3283,SOM,2019.0,15442906.0,,0.35,0.35
3284,SOM,2020.0,15893219.0,,0.37,0.37
3285,SRB,2000.0,9487612.0,46079098880.0,31.95,34.96
3286,SRB,2001.0,9410769.0,49386606592.0,32.57,36.61
3287,SRB,2002.0,9346464.0,53983948800.0,33.24,37.72
3288,SRB,2003.0,9292232.0,57552822272.0,34.26,37.05
3289,SRB,2004.0,9242643.0,64033292288.0,37.19,36.92
3290,SRB,2005.0,9193818.0,69008318464.0,35.86,33.92
3291,SRB,2006.0,9145913.0,74031546368.0,35.87,35.06
3292,SRB,2007.0,9101189.0,80197312512.0,35.97,35.88
3293,SRB,2008.0,9060105.0,86373416960.0,36.82,36.89
3294,SRB,2009.0,9023354.0,85427576832.0,37.71,36.28
3295,SRB,2010.0,8991258.0,87870480384.0,37.42,37.12
3296,SRB,2011.0,8963761.0,91111448576.0,38.02,37.74
3297,SRB,2012.0,8940116.0,90113466368.0,36.19,36.58
3298,SRB,2013.0,8918892.0,92449742848.0,39.23,36.69
3299,SRB,2014.0,8898284.0,90886283264.0,33.44,35.0
3300,SRB,2015.0,8876777.0,91611774976.0,37.59,36.67
3301,SRB,2016.0,8853963.0,94185455616.0,38.61,36.69
3302,SRB,2017.0,8829623.0,95918284800.0,36.44,37.27
3303,SRB,2018.0,8802741.0,99972055040.0,36.67,36.79
3304,SRB,2019.0,8772228.0,,36.86,36.94
3305,SRB,2020.0,8737370.0,,37.52,36.58
3306,SRB,2021.0,8697547.0,,37.32,37.92
3307,STP,2000.0,142264.0,312853568.0,0.03,0.03
3308,STP,2001.0,144760.0,323367296.0,0.02,0.02
3309,STP,2002.0,147450.0,330763136.0,0.03,0.03
3310,STP,2003.0,150405.0,356840544.0,0.03,0.03
3311,STP,2004.0,153736.0,370949152.0,0.04,0.04
3312,STP,2005.0,157472.0,400193568.0,0.04,0.04
3313,STP,2006.0,161676.0,436915680.0,0.04,0.04
3314,STP,2007.0,166297.0,454094464.0,0.04,0.04
3315,STP,2008.0,171122.0,491548800.0,0.05,0.05
3316,STP,2009.0,175877.0,507380512.0,0.05,0.05
3317,STP,2010.0,180372.0,544428736.0,0.05,0.05
3318,STP,2011.0,184521.0,572220032.0,0.06,0.06
3319,STP,2012.0,188394.0,588710976.0,0.06,0.06
3320,STP,2013.0,192076.0,619718016.0,0.07,0.07
3321,STP,2014.0,195727.0,660060032.0,0.08,0.08
3322,STP,2015.0,199439.0,687729984.0,0.08,0.08
3323,STP,2016.0,203221.0,717552000.0,0.09,0.09
3324,STP,2017.0,207086.0,748015744.0,0.09,0.09
3325,STP,2018.0,211032.0,762655232.0,0.09,0.09
3326,STP,2019.0,215048.0,,0.09,0.09
3327,STP,2020.0,219161.0,,0.1,0.1
3328,SUR,2000.0,470944.0,,1.4,1.4
3329,SUR,2001.0,476574.0,,1.42,1.42
3330,SUR,2002.0,482228.0,,1.43,1.43
3331,SUR,2003.0,487938.0,,1.44,1.44
3332,SUR,2004.0,493680.0,,1.45,1.45
3333,SUR,2005.0,499461.0,,1.52,1.52
3334,SUR,2006.0,505292.0,,1.56,1.56
3335,SUR,2007.0,511181.0,,1.56,1.56
3336,SUR,2008.0,517122.0,,1.56,1.56
3337,SUR,2009.0,523112.0,,1.56,1.56
3338,SUR,2010.0,529126.0,,1.68,1.68
3339,SUR,2011.0,535177.0,,1.89,1.89
3340,SUR,2012.0,541247.0,,1.89,1.96
3341,SUR,2013.0,547295.0,,1.92,2.24
3342,SUR,2014.0,553278.0,,1.93,2.37
3343,SUR,2015.0,559136.0,,1.95,2.08
3344,SUR,2016.0,564883.0,,1.92,2.36
3345,SUR,2017.0,570501.0,,1.88,2.77
3346,SUR,2018.0,575987.0,,1.89,2.7
3347,SUR,2019.0,581363.0,,2.36,3.17
3348,SUR,2020.0,586634.0,,2.31,3.12
3349,SVK,2000.0,5399207.0,74412965888.0,31.158,28.08
3350,SVK,2001.0,5399995.0,76717629440.0,32.046,28.15
3351,SVK,2002.0,5400124.0,80015532032.0,32.427,28.02
3352,SVK,2003.0,5399844.0,84169826304.0,31.147,28.7
3353,SVK,2004.0,5399374.0,88408940544.0,30.543,28.59
3354,SVK,2005.0,5398962.0,94173028352.0,31.294,28.07
3355,SVK,2006.0,5398674.0,101914034176.0,31.227,28.88
3356,SVK,2007.0,5398693.0,112674938880.0,27.907,29.56
3357,SVK,2008.0,5399362.0,118765707264.0,29.309,29.25
3358,SVK,2009.0,5401149.0,112082665472.0,26.074,27.2
3359,SVK,2010.0,5404293.0,117478088704.0,27.72,28.46
3360,SVK,2011.0,5408932.0,120534253568.0,28.135,28.94
3361,SVK,2012.0,5414894.0,122527850496.0,28.393,28.63
3362,SVK,2013.0,5421721.0,124358402048.0,28.59,28.53
3363,SVK,2014.0,5428798.0,127551856640.0,27.254,28.14
3364,SVK,2015.0,5435614.0,132440055808.0,27.191,28.93
3365,SVK,2016.0,5442001.0,136796127232.0,27.064,29.33
3366,SVK,2017.0,5447903.0,140963397632.0,27.583,30.32
3367,SVK,2018.0,5453017.0,146456461312.0,26.855,30.25
3368,SVK,2019.0,5457012.0,,28.401,29.89
3369,SVK,2020.0,5459643.0,,28.807,31.61
3370,SVK,2021.0,5460726.0,,29.745,30.27
3371,SVN,2000.0,1987710.0,42615771136.0,13.624,12.29
3372,SVN,2001.0,1987457.0,43686670336.0,14.466,12.71
3373,SVN,2002.0,1987265.0,45168627712.0,14.6,13.47
3374,SVN,2003.0,1987855.0,46254137344.0,13.821,13.99
3375,SVN,2004.0,1990226.0,48061218816.0,15.272,14.51
3376,SVN,2005.0,1994979.0,49771966464.0,15.117,14.79
3377,SVN,2006.0,2002427.0,52362579968.0,15.115,15.15
3378,SVN,2007.0,2012128.0,55758200832.0,15.043,15.27
3379,SVN,2008.0,2023049.0,57353908224.0,16.398,14.81
3380,SVN,2009.0,2033807.0,52654862336.0,16.403,13.33
3381,SVN,2010.0,2043336.0,53079736320.0,16.44,14.14
3382,SVN,2011.0,2051278.0,53196414976.0,16.059,14.55
3383,SVN,2012.0,2057825.0,51766657024.0,15.736,14.51
3384,SVN,2013.0,2063120.0,51204718592.0,16.103,14.51
3385,SVN,2014.0,2067488.0,52794142720.0,17.437,14.41
3386,SVN,2015.0,2071199.0,54016270336.0,15.1,14.75
3387,SVN,2016.0,2074205.0,55372836864.0,16.5,15.05
3388,SVN,2017.0,2076395.0,58049191936.0,16.326,15.53
3389,SVN,2018.0,2077836.0,60439879680.0,16.327,15.62
3390,SVN,2019.0,2078654.0,,16.1,15.57
3391,SVN,2020.0,2078931.0,,17.191,14.91
3392,SVN,2021.0,2078722.0,,15.944,15.28
3393,SWE,2000.0,8881642.0,303455109120.0,145.584,149.91
3394,SWE,2001.0,8897802.0,308399210496.0,161.615,154.31
3395,SWE,2002.0,8920703.0,317464870912.0,146.732,152.06
3396,SWE,2003.0,8951439.0,326406144000.0,135.435,148.22
3397,SWE,2004.0,8990653.0,341905244160.0,152.454,149.59
3398,SWE,2005.0,9038627.0,354498740224.0,159.06,150.98
3399,SWE,2006.0,9096170.0,372237959168.0,143.3,149.32
3400,SWE,2007.0,9162941.0,387885170688.0,148.742,150.14
3401,SWE,2008.0,9236433.0,388983685120.0,149.65,147.94
3402,SWE,2009.0,9313085.0,373029306368.0,136.681,141.29
3403,SWE,2010.0,9390157.0,399841820672.0,148.255,150.53
3404,SWE,2011.0,9466705.0,397621100544.0,151.163,143.05
3405,SWE,2012.0,9542817.0,396489588736.0,166.302,146.86
3406,SWE,2013.0,9618016.0,401409179648.0,153.155,143.03
3407,SWE,2014.0,9692137.0,411859910656.0,153.662,137.93
3408,SWE,2015.0,9764949.0,428683493376.0,162.058,139.4
3409,SWE,2016.0,9836003.0,443163607040.0,156.131,144.16
3410,SWE,2017.0,9904895.0,454543736832.0,164.25,145.24
