pais,continente,codigo,anio,combustibles fosiles,renovables,nuclear,Idpais,Idcontinente,Id_anio
Africa (BP),,,1968,92.99470520019533,7.005292892456055,0.0,053f824ff9d53e278a73e5e871ae7fad,,98c7242894844ecd6ec94af67ac8247d
Africa (BP),,,1969,92.04391479492188,7.956087589263916,0.0,053f824ff9d53e278a73e5e871ae7fad,,4d8556695c262ab91ff51a943fdd6058
Africa (BP),,,1970,90.83794403076172,9.16205883026123,0.0,053f824ff9d53e278a73e5e871ae7fad,,0004d0b59e19461ff126e3a08a814c33
Africa (BP),,,1971,91.86869049072266,8.131307601928711,0.0,053f824ff9d53e278a73e5e871ae7fad,,de73998802680548b916f1947ffbad76
Africa (BP),,,1972,91.25222778320312,8.747766494750977,0.0,053f824ff9d53e278a73e5e871ae7fad,,c4de8ced6214345614d33fb0b16a8acd
Africa (BP),,,1973,91.4577178955078,8.542280197143555,0.0,053f824ff9d53e278a73e5e871ae7fad,,deb54ffb41e085fd7f69a75b6359c989
Africa (BP),,,1974,90.73193359375,9.268067359924316,0.0,053f824ff9d53e278a73e5e871ae7fad,,3d863b367aa379f71c7afc0c9cdca41d
Africa (BP),,,1975,90.7615966796875,9.238402366638184,0.0,053f824ff9d53e278a73e5e871ae7fad,,7d2b92b6726c241134dae6cd3fb8c182
Africa (BP),,,1976,90.58358764648438,9.41641330718994,0.0,053f824ff9d53e278a73e5e871ae7fad,,dd055f53a45702fe05e449c30ac80df9
Africa (BP),,,1977,90.19670104980467,9.803298950195312,0.0,053f824ff9d53e278a73e5e871ae7fad,,4afd521d77158e02aed37e2274b90c9c
Africa (BP),,,1978,90.48031616210938,9.519680976867676,0.0,053f824ff9d53e278a73e5e871ae7fad,,405e28906322882c5be9b4b27f4c35fd
Africa (BP),,,1979,90.6490707397461,9.35092830657959,0.0,053f824ff9d53e278a73e5e871ae7fad,,798cebccb32617ad94123450fd137104
Africa (BP),,,1980,91.51396942138672,8.486035346984863,0.0,053f824ff9d53e278a73e5e871ae7fad,,f80bf05527157a8c2a7bb63b22f49aaa
Africa (BP),,,1981,92.14049530029295,7.859501838684082,0.0,053f824ff9d53e278a73e5e871ae7fad,,b3b4d2dbedc99fe843fd3dedb02f086f
Africa (BP),,,1982,92.62181854248048,7.378184795379639,0.0,053f824ff9d53e278a73e5e871ae7fad,,fb87582825f9d28a8d42c5e5e5e8b23d
Africa (BP),,,1983,93.54341888427734,6.456583023071289,0.0,053f824ff9d53e278a73e5e871ae7fad,,1e4d36177d71bbb3558e43af9577d70e
Africa (BP),,,1984,93.32211303710938,6.159393310546875,0.5184953808784485,053f824ff9d53e278a73e5e871ae7fad,,1b36ea1c9b7a1c3ad668b8bb5df7963f
Africa (BP),,,1985,92.74526977539062,6.580027103424072,0.6747033596038818,053f824ff9d53e278a73e5e871ae7fad,,1f36c15d6a3d18d52e8d493bc8187cb9
Africa (BP),,,1986,92.20323181152344,6.703810214996338,1.0929620265960691,053f824ff9d53e278a73e5e871ae7fad,,8c249675aea6c3cbd91661bbae767ff1
Africa (BP),,,1987,93.0233154296875,6.234672546386719,0.7420142889022827,053f824ff9d53e278a73e5e871ae7fad,,d68a18275455ae3eaa2c291eebb46e6d
Africa (BP),,,1988,92.47000122070312,6.350836277008057,1.1791669130325315,053f824ff9d53e278a73e5e871ae7fad,,9d7311ba459f9e45ed746755a32dcd11
Africa (BP),,,1989,92.1068878173828,6.648681163787842,1.2444242238998413,053f824ff9d53e278a73e5e871ae7fad,,4a3e00961a08879c34f91ca0070ea2f5
Africa (BP),,,1990,92.51457977294922,6.568428039550781,0.91699481010437,053f824ff9d53e278a73e5e871ae7fad,,dc513ea4fbdaa7a14786ffdebc4ef64e
Africa (BP),,,1991,92.04486846923828,6.96174430847168,0.993392527103424,053f824ff9d53e278a73e5e871ae7fad,,96055f5b06bf9381ac43879351642cf5
Africa (BP),,,1992,92.45323944091795,6.552484035491943,0.994272530078888,053f824ff9d53e278a73e5e871ae7fad,,d5c186983b52c4551ee00f72316c6eaa
Africa (BP),,,1993,92.8037567138672,6.4210205078125,0.7752180099487305,053f824ff9d53e278a73e5e871ae7fad,,c5a4e7e6882845ea7bb4d9462868219b
Africa (BP),,,1994,92.7083969116211,6.290523529052734,1.0010778903961182,053f824ff9d53e278a73e5e871ae7fad,,008bd5ad93b754d500338c253d9c1770
Africa (BP),,,1995,92.59597778320312,6.283753395080566,1.1202627420425415,053f824ff9d53e278a73e5e871ae7fad,,3f088ebeda03513be71d34d214291986
Africa (BP),,,1996,92.45040130615234,6.411200523376465,1.1384015083312988,053f824ff9d53e278a73e5e871ae7fad,,6351bf9dce654515bf1ddbd6426dfa97
Africa (BP),,,1997,92.35285186767578,6.448850154876709,1.1982855796813965,053f824ff9d53e278a73e5e871ae7fad,,06964dce9addb1c5cb5d6e3d9838f733
Africa (BP),,,1998,92.07369232177734,6.657183170318604,1.2691251039505005,053f824ff9d53e278a73e5e871ae7fad,,c5b2cebf15b205503560c4e8e6d1ea78
Africa (BP),,,1999,92.00193786621094,6.836302757263184,1.1617549657821655,053f824ff9d53e278a73e5e871ae7fad,,5ec829debe54b19a5f78d9a65b900a39
Africa (BP),,,2000,91.67432403564452,7.174940586090088,1.1507397890090942,053f824ff9d53e278a73e5e871ae7fad,,08f90c1a417155361a5c4b8d297e0d78
Africa (BP),,,2001,91.67556762695312,7.414130210876465,0.91029554605484,053f824ff9d53e278a73e5e871ae7fad,,d0fb963ff976f9c37fc81fe03c21ea7b
