,Pais,Continente,Codigo,Anio,Combustibles Fosiles,Renovables,Nuclear,Id_Pais
3670,Oman,Asia,OMN,1993,100.0,0.0,0.0,1c77b9733832da9d1ffac66620f3c006
3671,Oman,Asia,OMN,1994,100.00001525878906,0.0,0.0,1c77b9733832da9d1ffac66620f3c006
3672,Oman,Asia,OMN,1995,100.00001525878906,0.0,0.0,1c77b9733832da9d1ffac66620f3c006
3673,Oman,Asia,OMN,1996,100.0,0.0,0.0,1c77b9733832da9d1ffac66620f3c006
3674,Oman,Asia,OMN,1997,100.0,0.0,0.0,1c77b9733832da9d1ffac66620f3c006
3675,Oman,Asia,OMN,1998,100.00001525878906,0.0,0.0,1c77b9733832da9d1ffac66620f3c006
3676,Oman,Asia,OMN,1999,100.0,0.0,0.0,1c77b9733832da9d1ffac66620f3c006
3677,Oman,Asia,OMN,2000,100.00001525878906,0.0,0.0,1c77b9733832da9d1ffac66620f3c006
3678,Oman,Asia,OMN,2001,100.0,0.0,0.0,1c77b9733832da9d1ffac66620f3c006
3679,Oman,Asia,OMN,2002,100.00001525878906,0.0,0.0,1c77b9733832da9d1ffac66620f3c006
3680,Oman,Asia,OMN,2003,100.0,0.0,0.0,1c77b9733832da9d1ffac66620f3c006
3681,Oman,Asia,OMN,2004,99.99999237060548,0.0,0.0,1c77b9733832da9d1ffac66620f3c006
3682,Oman,Asia,OMN,2005,100.0,0.0,0.0,1c77b9733832da9d1ffac66620f3c006
3683,Oman,Asia,OMN,2006,100.0,0.0,0.0,1c77b9733832da9d1ffac66620f3c006
3684,Oman,Asia,OMN,2007,100.0,0.0,0.0,1c77b9733832da9d1ffac66620f3c006
3685,Oman,Asia,OMN,2008,99.99999237060548,0.0,0.0,1c77b9733832da9d1ffac66620f3c006
3686,Oman,Asia,OMN,2009,99.99999237060548,0.0,0.0,1c77b9733832da9d1ffac66620f3c006
3687,Oman,Asia,OMN,2010,100.0,0.0,0.0,1c77b9733832da9d1ffac66620f3c006
3688,Oman,Asia,OMN,2011,100.0,0.0,0.0,1c77b9733832da9d1ffac66620f3c006
3689,Oman,Asia,OMN,2012,100.00001525878906,0.0,0.0,1c77b9733832da9d1ffac66620f3c006
3690,Oman,Asia,OMN,2013,99.9989776611328,0.0010279703419655,0.0,1c77b9733832da9d1ffac66620f3c006
3691,Oman,Asia,OMN,2014,99.9989776611328,0.0010236643720418,0.0,1c77b9733832da9d1ffac66620f3c006
3692,Oman,Asia,OMN,2015,99.99703216552734,0.0029717639554291,0.0,1c77b9733832da9d1ffac66620f3c006
3693,Oman,Asia,OMN,2016,99.99665832519533,0.0033375413622707,0.0,1c77b9733832da9d1ffac66620f3c006
3694,Oman,Asia,OMN,2017,99.98854064941406,0.011463476344943,0.0,1c77b9733832da9d1ffac66620f3c006
3695,Oman,Asia,OMN,2018,99.98908233642578,0.010915677063167,0.0,1c77b9733832da9d1ffac66620f3c006
3696,Oman,Asia,OMN,2019,99.98241424560548,0.0175869055092334,0.0,1c77b9733832da9d1ffac66620f3c006
3697,Oman,Asia,OMN,2020,99.7760009765625,0.2240027040243148,0.0,1c77b9733832da9d1ffac66620f3c006
3698,Oman,Asia,OMN,2021,99.77082824707033,,,1c77b9733832da9d1ffac66620f3c006
4249,Pakistan,Asia,PAK,1965,92.10105895996094,7.898932456970215,0.0,b9698b8546220246fe600a949db326bf
4250,Pakistan,Asia,PAK,1966,92.15982055664062,7.840171337127685,0.0,b9698b8546220246fe600a949db326bf
4251,Pakistan,Asia,PAK,1967,91.60797882080078,8.39201831817627,0.0,b9698b8546220246fe600a949db326bf
4252,Pakistan,Asia,PAK,1968,91.11482238769533,8.885177612304688,0.0,b9698b8546220246fe600a949db326bf
4253,Pakistan,Asia,PAK,1969,90.67024230957033,9.329750061035156,0.0,b9698b8546220246fe600a949db326bf
4254,Pakistan,Asia,PAK,1970,91.60961151123048,8.390380859375,0.0,b9698b8546220246fe600a949db326bf
4255,Pakistan,Asia,PAK,1971,88.13780975341797,11.71886157989502,0.1433359980583191,b9698b8546220246fe600a949db326bf
4256,Pakistan,Asia,PAK,1972,86.10179138183594,13.25389575958252,0.6443235278129578,b9698b8546220246fe600a949db326bf
4257,Pakistan,Asia,PAK,1973,85.78479766845703,13.087776184082031,1.1274237632751465,b9698b8546220246fe600a949db326bf
4258,Pakistan,Asia,PAK,1974,86.4034423828125,12.144384384155272,1.4521746635437012,b9698b8546220246fe600a949db326bf
4259,Pakistan,Asia,PAK,1975,85.09828186035156,13.310853958129885,1.590866208076477,b9698b8546220246fe600a949db326bf
4260,Pakistan,Asia,PAK,1976,84.44029998779297,14.231517791748049,1.3281890153884888,b9698b8546220246fe600a949db326bf
4261,Pakistan,Asia,PAK,1977,83.60340881347656,15.62037467956543,0.7762101888656616,b9698b8546220246fe600a949db326bf
4262,Pakistan,Asia,PAK,1978,81.51734924316406,18.11039352416992,0.3722600042819977,b9698b8546220246fe600a949db326bf
4263,Pakistan,Asia,PAK,1979,81.93036651611328,17.961801528930664,0.1078378036618232,b9698b8546220246fe600a949db326bf
4264,Pakistan,Asia,PAK,1980,82.87177276611328,16.98236656188965,0.1458635777235031,b9698b8546220246fe600a949db326bf
4265,Pakistan,Asia,PAK,1981,83.21930694580078,16.49428367614746,0.28640878200531,b9698b8546220246fe600a949db326bf
4266,Pakistan,Asia,PAK,1982,82.8564682006836,16.82915496826172,0.314372718334198,b9698b8546220246fe600a949db326bf
4267,Pakistan,Asia,PAK,1983,81.369140625,18.234487533569336,0.3963682353496551,b9698b8546220246fe600a949db326bf
4268,Pakistan,Asia,PAK,1984,81.68757629394531,17.85936164855957,0.4530606269836426,b9698b8546220246fe600a949db326bf
4269,Pakistan,Asia,PAK,1985,81.84150695800781,17.652673721313477,0.5058263540267944,b9698b8546220246fe600a949db326bf
4270,Pakistan,Asia,PAK,1986,83.4292221069336,15.925439834594728,0.6453359723091125,b9698b8546220246fe600a949db326bf
4271,Pakistan,Asia,PAK,1987,81.00031280517578,18.66611099243164,0.3335824012756347,b9698b8546220246fe600a949db326bf
4272,Pakistan,Asia,PAK,1988,81.3803939819336,18.41936492919922,0.2002333998680114,b9698b8546220246fe600a949db326bf
4273,Pakistan,Asia,PAK,1989,82.23460388183594,17.649538040161133,0.1158559545874595,b9698b8546220246fe600a949db326bf
4274,Pakistan,Asia,PAK,1990,83.07266998291016,16.537376403808594,0.389957070350647,b9698b8546220246fe600a949db326bf
4275,Pakistan,Asia,PAK,1991,82.93049621582031,16.701480865478516,0.3680285215377807,b9698b8546220246fe600a949db326bf
4276,Pakistan,Asia,PAK,1992,82.19445037841797,17.344545364379883,0.4609948098659515,b9698b8546220246fe600a949db326bf
4277,Pakistan,Asia,PAK,1993,82.45858001708984,17.234846115112305,0.3065769076347351,b9698b8546220246fe600a949db326bf
4278,Pakistan,Asia,PAK,1994,83.22401428222656,16.347652435302734,0.4283288419246673,b9698b8546220246fe600a949db326bf
4279,Pakistan,Asia,PAK,1995,83.26155853271484,16.378124237060547,0.360313355922699,b9698b8546220246fe600a949db326bf
4280,Pakistan,Asia,PAK,1996,83.02499389648438,16.76286506652832,0.2121426910161972,b9698b8546220246fe600a949db326bf
4281,Pakistan,Asia,PAK,1997,86.79889678955078,12.89863395690918,0.3024682998657226,b9698b8546220246fe600a949db326bf
4282,Pakistan,Asia,PAK,1998,84.04696655273438,15.70711898803711,0.2459122389554977,b9698b8546220246fe600a949db326bf
4283,Pakistan,Asia,PAK,1999,86.52898406982422,13.423368453979492,0.0476486012339592,b9698b8546220246fe600a949db326bf
4284,Pakistan,Asia,PAK,2000,88.10110473632812,11.344158172607422,0.5547411441802979,b9698b8546220246fe600a949db326bf
4285,Pakistan,Asia,PAK,2001,87.39733123779297,11.41504955291748,1.1876193284988403,b9698b8546220246fe600a949db326bf
4286,Pakistan,Asia,PAK,2002,86.77848815917969,12.188603401184082,1.0329113006591797,b9698b8546220246fe600a949db326bf
4287,Pakistan,Asia,PAK,2003,85.71954345703125,13.333745002746582,0.9467042684555054,b9698b8546220246fe600a949db326bf
4288,Pakistan,Asia,PAK,2004,86.25184631347656,12.676342964172363,1.071805119514465,b9698b8546220246fe600a949db326bf
4289,Pakistan,Asia,PAK,2005,85.32382202148438,13.59751033782959,1.0786628723144531,b9698b8546220246fe600a949db326bf
4290,Pakistan,Asia,PAK,2006,86.35140991210938,12.633492469787598,1.0150988101959229,b9698b8546220246fe600a949db326bf
4291,Pakistan,Asia,PAK,2007,86.76642608642578,12.365367889404297,0.8682109117507935,b9698b8546220246fe600a949db326bf
4292,Pakistan,Asia,PAK,2008,88.79951477050781,10.553434371948242,0.6470510363578796,b9698b8546220246fe600a949db326bf
4293,Pakistan,Asia,PAK,2009,88.18989562988281,10.885856628417969,0.924248993396759,b9698b8546220246fe600a949db326bf
4294,Pakistan,Asia,PAK,2010,87.91139221191406,11.174628257751465,0.9139845371246338,b9698b8546220246fe600a949db326bf
4295,Pakistan,Asia,PAK,2011,87.17931365966797,11.41127872467041,1.409403681755066,b9698b8546220246fe600a949db326bf
4296,Pakistan,Asia,PAK,2012,94.6435775756836,4.3177876472473145,1.0386310815811155,b9698b8546220246fe600a949db326bf
4297,Pakistan,Asia,PAK,2013,86.99447631835938,11.522516250610352,1.4830087423324585,b9698b8546220246fe600a949db326bf
4298,Pakistan,Asia,PAK,2014,86.93901062011719,11.496394157409668,1.564596176147461,b9698b8546220246fe600a949db326bf
4299,Pakistan,Asia,PAK,2015,87.46182250976562,11.174578666687012,1.3636008501052856,b9698b8546220246fe600a949db326bf
4300,Pakistan,Asia,PAK,2016,87.38558197021484,11.086973190307615,1.527451992034912,b9698b8546220246fe600a949db326bf
4301,Pakistan,Asia,PAK,2017,88.12422180175781,9.674949645996094,2.20082950592041,b9698b8546220246fe600a949db326bf
4302,Pakistan,Asia,PAK,2018,88.16681671142578,9.416380882263184,2.416801929473877,b9698b8546220246fe600a949db326bf
4303,Pakistan,Asia,PAK,2019,86.62265014648438,11.015737533569336,2.361613512039185,b9698b8546220246fe600a949db326bf
4304,Pakistan,Asia,PAK,2020,85.51428985595703,12.021024703979492,2.4646859169006348,b9698b8546220246fe600a949db326bf
4305,Pakistan,Asia,PAK,2021,85.66136932373047,10.622897148132324,3.715732336044312,b9698b8546220246fe600a949db326bf
4306,Peru,South America,PER,1965,86.25967407226562,13.740326881408691,0.0,84c8fa2341f7d052a1ee3a36ff043798
4307,Peru,South America,PER,1966,87.8270492553711,12.172947883605955,0.0,84c8fa2341f7d052a1ee3a36ff043798
4308,Peru,South America,PER,1967,86.6058578491211,13.394146919250488,0.0,84c8fa2341f7d052a1ee3a36ff043798
4309,Peru,South America,PER,1968,85.88876342773438,14.111241340637209,0.0,84c8fa2341f7d052a1ee3a36ff043798
4310,Peru,South America,PER,1969,84.75811767578125,15.24188995361328,0.0,84c8fa2341f7d052a1ee3a36ff043798
4311,Peru,South America,PER,1970,85.87918853759766,14.120806694030762,0.0,84c8fa2341f7d052a1ee3a36ff043798
4312,Peru,South America,PER,1971,82.72760009765625,17.272397994995117,0.0,84c8fa2341f7d052a1ee3a36ff043798
4313,Peru,South America,PER,1972,80.11298370361328,19.887008666992188,0.0,84c8fa2341f7d052a1ee3a36ff043798
4314,Peru,South America,PER,1973,81.42240905761719,18.57759666442871,0.0,84c8fa2341f7d052a1ee3a36ff043798
4315,Peru,South America,PER,1974,82.40701293945312,17.592985153198242,0.0,84c8fa2341f7d052a1ee3a36ff043798
4316,Peru,South America,PER,1975,82.13902282714844,17.86097526550293,0.0,84c8fa2341f7d052a1ee3a36ff043798
4317,Peru,South America,PER,1976,81.49832153320312,18.501680374145508,0.0,84c8fa2341f7d052a1ee3a36ff043798
4318,Peru,South America,PER,1977,80.92127990722656,19.07871437072754,0.0,84c8fa2341f7d052a1ee3a36ff043798
4319,Peru,South America,PER,1978,80.40776062011719,19.59223937988281,0.0,84c8fa2341f7d052a1ee3a36ff043798
4320,Peru,South America,PER,1979,79.84266662597656,20.157331466674805,0.0,84c8fa2341f7d052a1ee3a36ff043798
4321,Peru,South America,PER,1980,80.51151275634766,19.488487243652344,0.0,84c8fa2341f7d052a1ee3a36ff043798
4322,Peru,South America,PER,1981,78.90664672851562,21.09334945678711,0.0,84c8fa2341f7d052a1ee3a36ff043798
4323,Peru,South America,PER,1982,77.65109252929688,22.348915100097656,0.0,84c8fa2341f7d052a1ee3a36ff043798
4324,Peru,South America,PER,1983,75.61954498291016,24.38044166564941,0.0,84c8fa2341f7d052a1ee3a36ff043798
4325,Peru,South America,PER,1984,75.21923065185547,24.780765533447266,0.0,84c8fa2341f7d052a1ee3a36ff043798
4326,Peru,South America,PER,1985,73.04749298095703,26.952510833740234,0.0,84c8fa2341f7d052a1ee3a36ff043798
4327,Peru,South America,PER,1986,73.0714111328125,26.9285831451416,0.0,84c8fa2341f7d052a1ee3a36ff043798
4328,Peru,South America,PER,1987,72.98360443115234,27.01639747619629,0.0,84c8fa2341f7d052a1ee3a36ff043798
4329,Peru,South America,PER,1988,73.45415496826172,26.545846939086918,0.0,84c8fa2341f7d052a1ee3a36ff043798
4330,Peru,South America,PER,1989,70.88187408447266,29.118135452270508,0.0,84c8fa2341f7d052a1ee3a36ff043798
4331,Peru,South America,PER,1990,70.69796752929688,29.30202865600586,0.0,84c8fa2341f7d052a1ee3a36ff043798
4332,Peru,South America,PER,1991,67.65493774414062,32.345062255859375,0.0,84c8fa2341f7d052a1ee3a36ff043798
4333,Peru,South America,PER,1992,71.93258666992188,28.06740951538086,0.0,84c8fa2341f7d052a1ee3a36ff043798
4334,Peru,South America,PER,1993,68.80367279052734,31.19631767272949,0.0,84c8fa2341f7d052a1ee3a36ff043798
4335,Peru,South America,PER,1994,69.0216064453125,30.9783992767334,0.0,84c8fa2341f7d052a1ee3a36ff043798
4336,Peru,South America,PER,1995,71.08634948730469,28.913646697998047,0.0,84c8fa2341f7d052a1ee3a36ff043798
4337,Peru,South America,PER,1996,71.22307586669922,28.77692604064941,0.0,84c8fa2341f7d052a1ee3a36ff043798
4338,Peru,South America,PER,1997,71.65633392333984,28.343660354614254,0.0,84c8fa2341f7d052a1ee3a36ff043798
4339,Peru,South America,PER,1998,70.58273315429688,29.41726493835449,0.0,84c8fa2341f7d052a1ee3a36ff043798
4340,Peru,South America,PER,1999,69.89405822753906,30.105939865112305,0.0,84c8fa2341f7d052a1ee3a36ff043798
4341,Peru,South America,PER,2000,67.50403594970703,32.49596405029297,0.0,84c8fa2341f7d052a1ee3a36ff043798
4342,Peru,South America,PER,2001,64.47354888916016,35.52646255493164,0.0,84c8fa2341f7d052a1ee3a36ff043798
4343,Peru,South America,PER,2002,64.5333023071289,35.35195541381836,0.0,84c8fa2341f7d052a1ee3a36ff043798
4344,Peru,South America,PER,2003,63.2812385559082,36.600242614746094,0.0,84c8fa2341f7d052a1ee3a36ff043798
4345,Peru,South America,PER,2004,67.6290512084961,32.29750442504883,0.0,84c8fa2341f7d052a1ee3a36ff043798
4346,Peru,South America,PER,2005,68.1064224243164,31.846309661865234,0.0,84c8fa2341f7d052a1ee3a36ff043798
4347,Peru,South America,PER,2006,65.32622528076172,34.128055572509766,0.0,84c8fa2341f7d052a1ee3a36ff043798
4348,Peru,South America,PER,2007,68.44727325439453,31.03961563110352,0.0,84c8fa2341f7d052a1ee3a36ff043798
4349,Peru,South America,PER,2008,71.42195129394531,28.02155303955078,0.0,84c8fa2341f7d052a1ee3a36ff043798
4350,Peru,South America,PER,2009,70.74664306640625,28.333690643310547,0.0,84c8fa2341f7d052a1ee3a36ff043798
4351,Peru,South America,PER,2010,73.79877471923828,25.21364021301269,0.0,84c8fa2341f7d052a1ee3a36ff043798
4352,Peru,South America,PER,2011,74.68953704833984,24.354307174682617,0.0,84c8fa2341f7d052a1ee3a36ff043798
4353,Peru,South America,PER,2012,74.53540802001953,24.01105308532715,0.0,84c8fa2341f7d052a1ee3a36ff043798
4354,Peru,South America,PER,2013,74.33846282958984,24.136716842651367,0.0,84c8fa2341f7d052a1ee3a36ff043798
4355,Peru,South America,PER,2014,74.62139892578125,23.940710067749023,0.0,84c8fa2341f7d052a1ee3a36ff043798
4356,Peru,South America,PER,2015,74.50444793701172,24.02449607849121,0.0,84c8fa2341f7d052a1ee3a36ff043798
4357,Peru,South America,PER,2016,75.94239044189453,22.576679229736328,0.0,84c8fa2341f7d052a1ee3a36ff043798
4358,Peru,South America,PER,2017,72.25991821289062,26.171817779541016,0.0,84c8fa2341f7d052a1ee3a36ff043798
4359,Peru,South America,PER,2018,71.77613067626953,26.79540252685547,0.0,84c8fa2341f7d052a1ee3a36ff043798
4360,Peru,South America,PER,2019,72.05420684814453,26.621335983276367,0.0,84c8fa2341f7d052a1ee3a36ff043798
4361,Peru,South America,PER,2020,67.8251953125,30.74422836303711,0.0,84c8fa2341f7d052a1ee3a36ff043798
4362,Peru,South America,PER,2021,70.92765808105469,27.74100875854492,,84c8fa2341f7d052a1ee3a36ff043798
4363,Philippines,Asia,PHL,1965,91.63407135009766,8.365923881530762,0.0,77dab2f81a6c8c9136efba7ab2c4c0f2
4364,Philippines,Asia,PHL,1966,92.4064483642578,7.593554973602295,0.0,77dab2f81a6c8c9136efba7ab2c4c0f2
4365,Philippines,Asia,PHL,1967,92.52761840820312,7.472383975982666,0.0,77dab2f81a6c8c9136efba7ab2c4c0f2
4366,Philippines,Asia,PHL,1968,93.22543334960938,6.774563312530518,0.0,77dab2f81a6c8c9136efba7ab2c4c0f2
4367,Philippines,Asia,PHL,1969,93.3261260986328,6.673861980438232,0.0,77dab2f81a6c8c9136efba7ab2c4c0f2
4368,Philippines,Asia,PHL,1970,93.22356414794922,6.776431083679199,0.0,77dab2f81a6c8c9136efba7ab2c4c0f2
4369,Philippines,Asia,PHL,1971,94.53941345214844,5.4605889320373535,0.0,77dab2f81a6c8c9136efba7ab2c4c0f2
4370,Philippines,Asia,PHL,1972,93.70345306396484,6.2965407371521,0.0,77dab2f81a6c8c9136efba7ab2c4c0f2
4371,Philippines,Asia,PHL,1973,94.19623565673828,5.803766250610352,0.0,77dab2f81a6c8c9136efba7ab2c4c0f2
4372,Philippines,Asia,PHL,1974,94.6180648803711,5.381934642791748,0.0,77dab2f81a6c8c9136efba7ab2c4c0f2
4373,Philippines,Asia,PHL,1975,94.49237823486328,5.507622718811035,0.0,77dab2f81a6c8c9136efba7ab2c4c0f2
4374,Philippines,Asia,PHL,1976,93.48137664794922,6.518621921539307,0.0,77dab2f81a6c8c9136efba7ab2c4c0f2
4375,Philippines,Asia,PHL,1977,95.4235610961914,4.5764336585998535,0.0,77dab2f81a6c8c9136efba7ab2c4c0f2
4376,Philippines,Asia,PHL,1978,94.16529083251952,5.834701061248779,0.0,77dab2f81a6c8c9136efba7ab2c4c0f2
4377,Philippines,Asia,PHL,1979,93.0531234741211,6.946878910064697,0.0,77dab2f81a6c8c9136efba7ab2c4c0f2
4378,Philippines,Asia,PHL,1980,88.91455078125,11.085450172424316,0.0,77dab2f81a6c8c9136efba7ab2c4c0f2
4379,Philippines,Asia,PHL,1981,84.7479019165039,15.252098083496094,0.0,77dab2f81a6c8c9136efba7ab2c4c0f2
4380,Philippines,Asia,PHL,1982,84.21542358398438,15.784579277038574,0.0,77dab2f81a6c8c9136efba7ab2c4c0f2
4381,Philippines,Asia,PHL,1983,83.01371002197266,16.986289978027344,0.0,77dab2f81a6c8c9136efba7ab2c4c0f2
4382,Philippines,Asia,PHL,1984,77.74400329589844,22.255998611450195,0.0,77dab2f81a6c8c9136efba7ab2c4c0f2
4383,Philippines,Asia,PHL,1985,75.0980224609375,24.901979446411133,0.0,77dab2f81a6c8c9136efba7ab2c4c0f2
4384,Philippines,Asia,PHL,1986,75.24303436279297,24.75696563720703,0.0,77dab2f81a6c8c9136efba7ab2c4c0f2
4385,Philippines,Asia,PHL,1987,80.09127044677734,19.908721923828125,0.0,77dab2f81a6c8c9136efba7ab2c4c0f2
4386,Philippines,Asia,PHL,1988,79.54231262207031,20.45767974853516,0.0,77dab2f81a6c8c9136efba7ab2c4c0f2
4387,Philippines,Asia,PHL,1989,79.94744110107422,20.05256462097168,0.0,77dab2f81a6c8c9136efba7ab2c4c0f2
4388,Philippines,Asia,PHL,1990,81.0613784790039,18.938623428344727,0.0,77dab2f81a6c8c9136efba7ab2c4c0f2
4389,Philippines,Asia,PHL,1991,82.25541687011719,17.744583129882812,0.0,77dab2f81a6c8c9136efba7ab2c4c0f2
4390,Philippines,Asia,PHL,1992,85.7768783569336,14.223133087158203,0.0,77dab2f81a6c8c9136efba7ab2c4c0f2
4391,Philippines,Asia,PHL,1993,85.4760971069336,14.52389907836914,0.0,77dab2f81a6c8c9136efba7ab2c4c0f2
4392,Philippines,Asia,PHL,1994,84.42585754394531,15.574134826660156,0.0,77dab2f81a6c8c9136efba7ab2c4c0f2
4393,Philippines,Asia,PHL,1995,85.7878189086914,14.212176322937012,0.0,77dab2f81a6c8c9136efba7ab2c4c0f2
4394,Philippines,Asia,PHL,1996,85.49740600585938,14.502601623535156,0.0,77dab2f81a6c8c9136efba7ab2c4c0f2
4395,Philippines,Asia,PHL,1997,86.80464172363281,13.195356369018556,0.0,77dab2f81a6c8c9136efba7ab2c4c0f2
4396,Philippines,Asia,PHL,1998,86.39485168457031,13.60515022277832,0.0,77dab2f81a6c8c9136efba7ab2c4c0f2
4397,Philippines,Asia,PHL,1999,82.37545776367188,17.624540328979492,0.0,77dab2f81a6c8c9136efba7ab2c4c0f2
4398,Philippines,Asia,PHL,2000,81.40478515625,18.59521484375,0.0,77dab2f81a6c8c9136efba7ab2c4c0f2
4399,Philippines,Asia,PHL,2001,83.05079650878906,16.949201583862305,0.0,77dab2f81a6c8c9136efba7ab2c4c0f2
4400,Philippines,Asia,PHL,2002,83.30802917480469,16.691974639892578,0.0,77dab2f81a6c8c9136efba7ab2c4c0f2
4401,Philippines,Asia,PHL,2003,83.57559204101562,16.424407958984375,0.0,77dab2f81a6c8c9136efba7ab2c4c0f2
4402,Philippines,Asia,PHL,2004,83.14729309082031,16.85270881652832,0.0,77dab2f81a6c8c9136efba7ab2c4c0f2
4403,Philippines,Asia,PHL,2005,83.67742919921875,16.317411422729492,0.0,77dab2f81a6c8c9136efba7ab2c4c0f2
4404,Philippines,Asia,PHL,2006,81.3062515258789,18.684961318969727,0.0,77dab2f81a6c8c9136efba7ab2c4c0f2
4405,Philippines,Asia,PHL,2007,83.45465087890625,16.430105209350586,0.0,77dab2f81a6c8c9136efba7ab2c4c0f2
4406,Philippines,Asia,PHL,2008,82.48532104492188,17.31336212158203,0.0,77dab2f81a6c8c9136efba7ab2c4c0f2
4407,Philippines,Asia,PHL,2009,82.61284637451172,16.679698944091797,0.0,77dab2f81a6c8c9136efba7ab2c4c0f2
4408,Philippines,Asia,PHL,2010,85.09654998779297,14.187131881713867,0.0,77dab2f81a6c8c9136efba7ab2c4c0f2
4409,Philippines,Asia,PHL,2011,83.8401870727539,15.43229866027832,0.0,77dab2f81a6c8c9136efba7ab2c4c0f2
4410,Philippines,Asia,PHL,2012,83.51859283447266,15.557659149169922,0.0,77dab2f81a6c8c9136efba7ab2c4c0f2
4411,Philippines,Asia,PHL,2013,85.12427520751953,13.84713649749756,0.0,77dab2f81a6c8c9136efba7ab2c4c0f2
4412,Philippines,Asia,PHL,2014,85.92503356933594,13.009114265441896,0.0,77dab2f81a6c8c9136efba7ab2c4c0f2
4413,Philippines,Asia,PHL,2015,86.40042877197266,12.500741004943848,0.0,77dab2f81a6c8c9136efba7ab2c4c0f2
4414,Philippines,Asia,PHL,2016,86.91024017333984,11.975790023803713,0.0,77dab2f81a6c8c9136efba7ab2c4c0f2
4415,Philippines,Asia,PHL,2017,87.44754791259766,11.504091262817385,0.0,77dab2f81a6c8c9136efba7ab2c4c0f2
4416,Philippines,Asia,PHL,2018,87.74842071533203,11.201895713806152,0.0,77dab2f81a6c8c9136efba7ab2c4c0f2
4417,Philippines,Asia,PHL,2019,88.68720245361328,10.227248191833496,0.0,77dab2f81a6c8c9136efba7ab2c4c0f2
4418,Philippines,Asia,PHL,2020,87.9405288696289,11.044730186462402,0.0,77dab2f81a6c8c9136efba7ab2c4c0f2
4419,Philippines,Asia,PHL,2021,88.0325927734375,10.901630401611328,,77dab2f81a6c8c9136efba7ab2c4c0f2
4420,Poland,Europe,POL,1965,99.6479034423828,0.3520969152450561,0.0,94880bda83bda77c5692876700711f15
4421,Poland,Europe,POL,1966,99.64979553222656,0.3502076268196106,0.0,94880bda83bda77c5692876700711f15
4422,Poland,Europe,POL,1967,99.63522338867188,0.364766776561737,0.0,94880bda83bda77c5692876700711f15
4423,Poland,Europe,POL,1968,99.6437759399414,0.3562216162681579,0.0,94880bda83bda77c5692876700711f15
4424,Poland,Europe,POL,1969,99.7154769897461,0.284521222114563,0.0,94880bda83bda77c5692876700711f15
4425,Poland,Europe,POL,1970,99.45085144042967,0.5491498708724976,0.0,94880bda83bda77c5692876700711f15
4426,Poland,Europe,POL,1971,99.51313018798828,0.4868724048137665,0.0,94880bda83bda77c5692876700711f15
4427,Poland,Europe,POL,1972,99.5315933227539,0.468399316072464,0.0,94880bda83bda77c5692876700711f15
4428,Poland,Europe,POL,1973,99.54183197021484,0.4581685066223144,0.0,94880bda83bda77c5692876700711f15
4429,Poland,Europe,POL,1974,99.37902069091795,0.6209821105003357,0.0,94880bda83bda77c5692876700711f15
4430,Poland,Europe,POL,1975,99.46259307861328,0.5374193787574768,0.0,94880bda83bda77c5692876700711f15
4431,Poland,Europe,POL,1976,99.576171875,0.4238294959068298,0.0,94880bda83bda77c5692876700711f15
4432,Poland,Europe,POL,1977,99.50516510009766,0.4948288798332214,0.0,94880bda83bda77c5692876700711f15
4433,Poland,Europe,POL,1978,99.53065490722656,0.4693491756916046,0.0,94880bda83bda77c5692876700711f15
4434,Poland,Europe,POL,1979,99.5722427368164,0.4277540743350982,0.0,94880bda83bda77c5692876700711f15
4435,Poland,Europe,POL,1980,99.48265075683594,0.5173494815826416,0.0,94880bda83bda77c5692876700711f15
4436,Poland,Europe,POL,1981,99.46770477294922,0.5322903394699097,0.0,94880bda83bda77c5692876700711f15
4437,Poland,Europe,POL,1982,99.60517120361328,0.3948366641998291,0.0,94880bda83bda77c5692876700711f15
4438,Poland,Europe,POL,1983,99.5571517944336,0.4428483545780182,0.0,94880bda83bda77c5692876700711f15
4439,Poland,Europe,POL,1984,99.6328353881836,0.3671587705612182,0.0,94880bda83bda77c5692876700711f15
4440,Poland,Europe,POL,1985,99.54013061523438,0.4598645865917206,0.0,94880bda83bda77c5692876700711f15
4441,Poland,Europe,POL,1986,99.61830139160156,0.3816991448402405,0.0,94880bda83bda77c5692876700711f15
4442,Poland,Europe,POL,1987,99.6448974609375,0.3551029562950134,0.0,94880bda83bda77c5692876700711f15
4443,Poland,Europe,POL,1988,99.63311767578124,0.3668825328350067,0.0,94880bda83bda77c5692876700711f15
4444,Poland,Europe,POL,1989,99.6538543701172,0.3461389243602752,0.0,94880bda83bda77c5692876700711f15
4445,Poland,Europe,POL,1990,99.63929748535156,0.3606971204280853,0.0,94880bda83bda77c5692876700711f15
4446,Poland,Europe,POL,1991,99.62178802490234,0.3782130479812622,0.0,94880bda83bda77c5692876700711f15
4447,Poland,Europe,POL,1992,99.5751953125,0.424808531999588,0.0,94880bda83bda77c5692876700711f15
4448,Poland,Europe,POL,1993,99.59404754638672,0.4059490263462066,0.0,94880bda83bda77c5692876700711f15
4449,Poland,Europe,POL,1994,99.51187896728516,0.4881243109703064,0.0,94880bda83bda77c5692876700711f15
4450,Poland,Europe,POL,1995,99.4771728515625,0.5228233933448792,0.0,94880bda83bda77c5692876700711f15
4451,Poland,Europe,POL,1996,99.47296905517578,0.5270423889160156,0.0,94880bda83bda77c5692876700711f15
